id,year,name,title,url,class
bc06e1,2025,Adaptive Patch Selection for ViTs via Reinforcement Learning.pdf,Adaptive Patch Selection for ViTs via Reinforcement Learning,https://link.springer.com/content/pdf/10.1007/s10489-025-06516-z.pdf,COMP-REAS
bcb0cf,2025,Adaptive Thinking Using Dynamic Computation.pdf,Adaptive Thinking Using Dynamic Computation,https://proceedings.iclr.cc/paper_files/paper/2025/file/955499a8e2860ed746717c1374224c43-Paper-Conference.pdf,COMP-REAS
bdb5c9,2025,ArcMemo- Abstract Reasoning Composition with Lifelong LLM Memory.pdf,ArcMemo: Abstract Reasoning Composition with Lifelong LLM Memory,https://arxiv.org/pdf/2509.04439.pdf,COMP-REAS
bdeeb7,2025,Arithmetic-Bench- Evaluating Multi-Step Reasoning in LLMs through Basic Arithmetic Operations.pdf,Arithmetic-Bench: Evaluating Multi-Step Reasoning in LLMs through Basic Arithmetic Operations,https://openreview.net/pdf?id=ae6bKeffGZ,DATA-BNCH
be1734,2025,"Autoregressive Modeling as Iterative Latent Equilibrium (Equilibrium Transformers, EqT).pdf","Autoregressive Modeling as Iterative Latent Equilibrium (Equilibrium Transformers, EqT)",https://arxiv.org/pdf/2511.21882.pdf,COMP-REAS
bf1db8,2025,BIG-Bench Extra Hard (BBEH).pdf,BIG-Bench Extra Hard (BBEH),https://aclanthology.org/2025.acl-long.1285.pdf,DATA-BNCH
bff244,2025,BWFormer- Building Wireframe Reconstruction from Airborne LiDAR Point Cloud with Transformer (BWFormer).pdf,BWFormer: Building Wireframe Reconstruction from Airborne LiDAR Point Cloud with Transformer (BWFormer),https://openaccess.thecvf.com/content/CVPR2025/papers/Liu_BWFormer_Building_Wireframe_Reconstruction_from_Airborne_LiDAR_Point_Cloud_with_CVPR_2025_paper.pdf,XFORM-DIM
c02431,2025,Beyond Brute Force- A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2.pdf,Beyond Brute Force: A Neuro-Symbolic Architecture for Compositional Reasoning in ARC-AGI-2,https://raw.githubusercontent.com/CoreThink-AI/Research-publications/main/Preprints/Beyond_Brute_Force__A_Neuro_Symbolic_Architecture_for_Compositional_Reasoning_in_ARC_AGI_2.pdf,COMP-REAS
c078ac,2025,ChartQAPro- A More Diverse and Challenging Benchmark for Real-World Chart QA.pdf,ChartQAPro: A More Diverse and Challenging Benchmark for Real-World Chart QA,https://arxiv.org/pdf/2504.05506.pdf,DATA-BNCH
c0ab7b,2025,Context-aware Biases for Length Extrapolation (CABLE).pdf,Context-aware Biases for Length Extrapolation (CABLE),https://aclanthology.org/2025.emnlp-main.1545.pdf,POS-ENCDR
c16f35,2025,DT-NVS- Diffusion Transformers for Novel View Synthesis.pdf,DT-NVS: Diffusion Transformers for Novel View Synthesis,https://arxiv.org/pdf/2511.08823.pdf,XFORM-DIM
c1ab73,2025,Don't throw the baby out with the bathwater- How and why deep learning for ARC.pdf,Don't throw the baby out with the bathwater: How and why deep learning for ARC,https://arxiv.org/pdf/2506.14276.pdf,COMP-REAS
c2a947,2025,Enhancing Modern SAT Solver With Machine Learning.pdf,Enhancing Modern SAT Solver With Machine Learning,https://dl.acm.org/doi/pdf/10.1145/3716368.3735251,COMP-REAS
c2ad61,2025,From Parrots to Von Neumanns- How Evolutionary Test-Time Compute Achieved SOTA on ARC-AGI.pdf,From Parrots to Von Neumanns: How Evolutionary Test-Time Compute Achieved SOTA on ARC-AGI,https://raw.githubusercontent.com/jerber/arc-lang-public/main/from_parrots_to_von_neumanns.pdf,COMP-REAS
c32508,2025,H-ARC (Human-ARC)- A Comprehensive Behavioral Dataset for the Abstraction and Reasoning Corpus.pdf,H-ARC (Human-ARC): A Comprehensive Behavioral Dataset for the Abstraction and Reasoning Corpus,https://www.nature.com/articles/s41597-025-05687-1.pdf,DATA-BNCH
c37494,2025,HARPE- Head-Adaptive Rotary Position Encoding.pdf,HARPE: Head-Adaptive Rotary Position Encoding,https://aclanthology.org/2025.coling-main.326.pdf,POS-ENCDR
c3bf18,2025,Hierarchical Reasoning Model (HRM).pdf,Hierarchical Reasoning Model (HRM),https://arxiv.org/pdf/2506.21734.pdf,COMP-REAS
c3df42,2025,LVSM- A Large View Synthesis Model with Minimal 3D Inductive Bias.pdf,LVSM: A Large View Synthesis Model with Minimal 3D Inductive Bias,https://arxiv.org/pdf/2410.17242.pdf,XFORM-DIM
c3fd30,2025,Learning Modular Exponentiation with Transformers.pdf,Learning Modular Exponentiation with Transformers,https://arxiv.org/pdf/2506.23679.pdf,ML-FNDTNS
c47f66,2025,MMMU-Pro- A More Robust Multi-discipline Multimodal Understanding and Reasoning Benchmark.pdf,MMMU-Pro: A More Robust Multi-discipline Multimodal Understanding and Reasoning Benchmark,https://aclanthology.org/2025.acl-long.736.pdf,DATA-BNCH
c4feab,2025,Mastering diverse control tasks through world models (DreamerV3).pdf,Mastering diverse control tasks through world models (DreamerV3),https://www.nature.com/articles/s41586-025-08744-2.pdf,ML-FNDTNS
c57b8d,2025,MathClean- A Benchmark for Synthetic Mathematical Data.pdf,MathClean: A Benchmark for Synthetic Mathematical Data,https://arxiv.org/pdf/2502.19058.pdf,DATA-BNCH
c66e62,2025,Maximizing the Position Embedding for Vision Transformers (MPVG).pdf,Maximizing the Position Embedding for Vision Transformers (MPVG),https://arxiv.org/pdf/2502.02919.pdf,POS-ENCDR
c69dce,2025,NVARC solution to ARC-AGI-2 2025.pdf,NVARC solution to ARC-AGI-2 2025,https://drive.google.com/uc?export=download&id=1vkEluaaJTzaZiJL69TkZovJUkPSDH5Xc,DATA-BNCH
c73d4b,2025,Nested Learning- The Illusion of Deep Learning Architecture.pdf,Nested Learning: The Illusion of Deep Learning Architecture,https://openreview.net/pdf?id=nbMeRvNb7A,COMP-REAS
c74458,2025,Olympiad-level formal mathematical reasoning with large language models (AlphaProof).pdf,Olympiad-level formal mathematical reasoning with large language models (AlphaProof),https://www.nature.com/articles/s41586-025-09833-y.pdf,COMP-REAS
c74723,2025,PanSt3R- Multi-view Consistent Panoptic Segmentation.pdf,PanSt3R: Multi-view Consistent Panoptic Segmentation,https://openaccess.thecvf.com/content/ICCV2025/papers/Zust_PanSt3R_Multi-view_Consistent_Panoptic_Segmentation_ICCV_2025_paper.pdf,XFORM-DIM
c79c24,2025,Point mask transformer for outdoor point cloud semantic segmentation (PMFormer).pdf,Point mask transformer for outdoor point cloud semantic segmentation (PMFormer),https://www.sciopen.com/article_pdf/1942505668075868162.pdf,XFORM-DIM
c7d102,2025,Point-voxel dual transformer for LiDAR 3D object detection (PV-DT3D).pdf,Point-voxel dual transformer for LiDAR 3D object detection (PV-DT3D),https://www.researching.cn/ArticlePdf/m00050/2025/21/9/6.pdf,XFORM-DIM
c8414b,2025,Product of Experts with LLMs- Boosting Performance on ARC Is a Matter of Perspective.pdf,Product of Experts with LLMs: Boosting Performance on ARC Is a Matter of Perspective,https://arxiv.org/pdf/2505.07859.pdf,COMP-REAS
c850a0,2025,R-PRM- Reasoning-Driven Process Reward Modeling.pdf,R-PRM: Reasoning-Driven Process Reward Modeling,https://aclanthology.org/2025.emnlp-main.679.pdf,ML-FNDTNS
c8df54,2025,Reflection System for the Abstraction and Reasoning Corpus.pdf,Reflection System for the Abstraction and Reasoning Corpus,https://openreview.net/pdf?id=kRFwzuv0ze,COMP-REAS
c8f217,2025,Relation3D- Enhancing Relation Modeling for Point Cloud Instance Segmentation.pdf,Relation3D: Enhancing Relation Modeling for Point Cloud Instance Segmentation,https://openaccess.thecvf.com/content/CVPR2025/papers/Lu_Relation3D__Enhancing_Relation_Modeling_for_Point_Cloud_Instance_Segmentation_CVPR_2025_paper.pdf,XFORM-DIM
c99cc4,2025,RetentiveBEV- BEV transformer for visual 3D object detection.pdf,RetentiveBEV: BEV transformer for visual 3D object detection,https://journals.sagepub.com/doi/pdf/10.1177/01423312241308367,COMP-REAS
c9a07a,2025,Rethinking Visual Intelligence- Insights from Video Pretraining.pdf,Rethinking Visual Intelligence: Insights from Video Pretraining,https://arxiv.org/pdf/2510.24448.pdf,ML-FNDTNS
cb40cf,2025,Revisiting the Test-Time Scaling of o1-like Models.pdf,Revisiting the Test-Time Scaling of o1-like Models,https://aclanthology.org/2025.acl-long.232.pdf,COMP-REAS
cc44ca,2025,Scaling Transformer-Based Novel View Synthesis with Models Token Disentanglement and Synthetic Data.pdf,Scaling Transformer-Based Novel View Synthesis with Models Token Disentanglement and Synthetic Data,https://openaccess.thecvf.com/content/ICCV2025/papers/Nair_Scaling_Transformer-Based_Novel_View_Synthesis_with_Models_Token_Disentanglement_and_ICCV_2025_paper.pdf,ML-FNDTNS
cc8713,2025,Self-Improving Language Models for Evolutionary Program Synthesis- A Case Study on ARC-AGI (SOAR).pdf,Self-Improving Language Models for Evolutionary Program Synthesis: A Case Study on ARC-AGI (SOAR),https://openreview.net/pdf?id=z4IG090qt2,COMP-REAS
cdbbf7,2025,SparseVoxFormer- Sparse Voxel-based Transformer for Multi-modal 3D Object Detection.pdf,SparseVoxFormer: Sparse Voxel-based Transformer for Multi-modal 3D Object Detection,https://arxiv.org/pdf/2503.08092.pdf,XFORM-DIM
ce22af,2025,Streaming 4D Panoptic Segmentation via Dual Threads.pdf,Streaming 4D Panoptic Segmentation via Dual Threads,https://arxiv.org/pdf/2510.17664.pdf,MIS-CLASS
ce62ee,2025,TReB- A Comprehensive Benchmark for Evaluating Table Reasoning Evolution.pdf,TReB: A Comprehensive Benchmark for Evaluating Table Reasoning Evolution,https://arxiv.org/pdf/2506.18421.pdf,DATA-BNCH
cf25a5,2025,Test-Time Learning for Large Language Models (TLM - TTL).pdf,Test-Time Learning for Large Language Models (TLM / TTL),https://openreview.net/pdf?id=iCYbIaGKSR,COMP-REAS
cf3e52,2025,Test-time Adaptation of Tiny Recursive Models.pdf,Test-time Adaptation of Tiny Recursive Models,https://trelis.com/wp-content/uploads/2025/11/mcgovern_test_time_adaptation_trm.pdf,ML-FNDTNS
cf6028,2025,The Art of Scaling Test-Time Compute for LLMs.pdf,The Art of Scaling Test-Time Compute for LLMs,https://arxiv.org/pdf/2512.02008.pdf,DATA-BNCH
d27de6,2025,Towards the Next Generation of Symbolic Regression Benchmarks (SRBench).pdf,Towards the Next Generation of Symbolic Regression Benchmarks (SRBench),https://arxiv.org/pdf/2505.03977.pdf,DATA-BNCH
d405d6,2025,Understanding the RoPE Extensions of Long-Context LLMs.pdf,Understanding the RoPE Extensions of Long-Context LLMs,https://aclanthology.org/2025.coling-main.600.pdf,ML-FNDTNS
d64a3b,2025,Wavelet-based Positional Representation for Long Context.pdf,Wavelet-based Positional Representation for Long Context,https://openreview.net/pdf?id=OhauMUNW8T,POS-ENCDR
d69127,2025,Zero-Shot 4D LiDAR Panoptic Segmentation (SAL-4D).pdf,Zero-Shot 4D LiDAR Panoptic Segmentation (SAL-4D),https://openaccess.thecvf.com/content/CVPR2025/papers/Zhang_Zero-Shot_4D_Lidar_Panoptic_Segmentation_CVPR_2025_paper.pdf,ML-FNDTNS
