year,title,class,filename,url
2022,FOLIO: Natural Language Reasoning with First-Order Logic,UNCLASSIFIED,FOLIO- Natural Language Reasoning with First-Order Logic.pdf,https://arxiv.org/pdf/2209.00840.pdf
2022,Flamingo: a Visual Language Model for Few-Shot Learning,UNCLASSIFIED,Flamingo- a Visual Language Model for Few-Shot Learning.pdf,https://arxiv.org/pdf/2204.14198.pdf
2022,Grokking: Generalization Beyond Overfitting on Small Algorithmic Datasets,UNCLASSIFIED,Grokking- Generalization Beyond Overfitting on Small Algorithmic Datasets.pdf,https://arxiv.org/pdf/2201.02177.pdf
2022,Holistic Evaluation of Language Models (HELM),UNCLASSIFIED,Holistic Evaluation of Language Models (HELM).pdf,https://arxiv.org/pdf/2211.09110.pdf
2022,Image as a Foreign Language: BEiT Pretraining for All Vision and Vision-Language Tasks,UNCLASSIFIED,Image as a Foreign Language- BEiT Pretraining for All Vision and Vision-Language Tasks.pdf,https://arxiv.org/pdf/2208.10442.pdf
2022,KERPLE: Kernelized Relative Positional Embedding for Length Extrapolation,UNCLASSIFIED,KERPLE- Kernelized Relative Positional Embedding for Length Extrapolation.pdf,https://arxiv.org/pdf/2205.09921.pdf
2022,LAION-5B: An Open Large-Scale Dataset for Training Next Generation Image-Text Models,UNCLASSIFIED,LAION-5B- An Open Large-Scale Dataset for Training Next Generation Image-Text Models.pdf,https://arxiv.org/pdf/2210.08402.pdf
2022,Learn to Explain: Multimodal Reasoning via Thought Chains for Science Question Answering (ScienceQA),UNCLASSIFIED,Learn to Explain- Multimodal Reasoning via Thought Chains for Science Question Answering (ScienceQA).pdf,https://arxiv.org/pdf/2209.09513.pdf
2022,Mask2Former: Masked-attention Mask Transformer for Universal Image Segmentation,UNCLASSIFIED,Mask2Former- Masked-attention Mask Transformer for Universal Image Segmentation.pdf,https://arxiv.org/pdf/2112.01527.pdf
2022,MaskGIT: Masked Generative Image Transformer,UNCLASSIFIED,MaskGIT- Masked Generative Image Transformer.pdf,https://arxiv.org/pdf/2202.04200.pdf
2022,Masked Autoencoders for Point Cloud Self-supervised Learning (Point-MAE),UNCLASSIFIED,Masked Autoencoders for Point Cloud Self-supervised Learning (Point-MAE).pdf,https://arxiv.org/pdf/2203.06604.pdf
2022,MaxViT: Multi-Axis Vision Transformer,UNCLASSIFIED,MaxViT- Multi-Axis Vision Transformer.pdf,https://arxiv.org/pdf/2204.01697.pdf
2022,MuSiQue: Multihop Questions via Single-hop Question Composition,UNCLASSIFIED,MuSiQue- Multihop Questions via Single-hop Question Composition.pdf,https://arxiv.org/pdf/2108.00573.pdf
2022,ReAct: Synergizing Reasoning and Acting in Language Models,UNCLASSIFIED,ReAct- Synergizing Reasoning and Acting in Language Models.pdf,https://arxiv.org/pdf/2210.03629.pdf
2022,STaR: Self-Taught Reasoner (Bootstrapping Reasoning With Reasoning),UNCLASSIFIED,STaR- Self-Taught Reasoner (Bootstrapping Reasoning With Reasoning).pdf,https://arxiv.org/pdf/2203.14465.pdf
2022,Scalable Diffusion Models with Transformers (DiT),UNCLASSIFIED,Scalable Diffusion Models with Transformers (DiT).pdf,https://arxiv.org/pdf/2212.09748.pdf
2022,Self-Consistency Improves Chain of Thought Reasoning in Language Models,UNCLASSIFIED,Self-Consistency Improves Chain of Thought Reasoning in Language Models.pdf,https://arxiv.org/pdf/2203.11171.pdf
2022,Sparse4D: Multi-view 3D Object Detection with Sparse Spatial-Temporal Fusion,UNCLASSIFIED,Sparse4D- Multi-view 3D Object Detection with Sparse Spatial-Temporal Fusion.pdf,https://arxiv.org/pdf/2211.10581.pdf
2022,Training Compute-Optimal Large Language Models (Chinchilla),UNCLASSIFIED,Training Compute-Optimal Large Language Models (Chinchilla).pdf,https://arxiv.org/pdf/2203.15556.pdf
2022,Training language models to follow instructions with human feedback (InstructGPT / RLHF pipeline),UNCLASSIFIED,Training language models to follow instructions with human feedback (InstructGPT - RLHF pipeline).pdf,https://arxiv.org/pdf/2203.02155.pdf
2022,TransNeRF: Generalizable Neural Radiance Fields for Novel View Synthesis with Transformer,UNCLASSIFIED,TransNeRF- Generalizable Neural Radiance Fields for Novel View Synthesis with Transformer.pdf,https://arxiv.org/pdf/2206.05375.pdf
2022,Transformer Language Models without Positional Encodings Still Learn Positional Information,UNCLASSIFIED,Transformer Language Models without Positional Encodings Still Learn Positional Information.pdf,https://arxiv.org/pdf/2203.16634.pdf
2022,ViTDet: Exploring Plain ViT Backbones for Object Detection,UNCLASSIFIED,ViTDet- Exploring Plain ViT Backbones for Object Detection.pdf,https://arxiv.org/pdf/2203.16527.pdf
2022,ViewFormer: NeRF-free Neural Rendering from Few Images Using Transformers,UNCLASSIFIED,ViewFormer- NeRF-free Neural Rendering from Few Images Using Transformers.pdf,https://arxiv.org/pdf/2203.10157.pdf
2022,Winoground: Probing Vision-Language Models for Compositionality,UNCLASSIFIED,Winoground- Probing Vision-Language Models for Compositionality.pdf,https://arxiv.org/pdf/2204.03162.pdf
2021,3DETR: An End-to-End Transformer Model for 3D Object Detection,UNCLASSIFIED,3DETR- An End-to-End Transformer Model for 3D Object Detection.pdf,https://arxiv.org/pdf/2109.08141.pdf
2021,ALBEF: Align Before Fuse,UNCLASSIFIED,ALBEF- Align Before Fuse.pdf,https://arxiv.org/pdf/2107.07651.pdf
2021,AST: Audio Spectrogram Transformer,UNCLASSIFIED,AST- Audio Spectrogram Transformer.pdf,https://arxiv.org/pdf/2104.01778.pdf
2021,BEiT: BERT Pre-Training of Image Transformers,UNCLASSIFIED,BEiT- BERT Pre-Training of Image Transformers.pdf,https://arxiv.org/pdf/2106.08254.pdf
2021,CSWin Transformer: A General Vision Transformer Backbone with Cross-Shaped Windows,UNCLASSIFIED,CSWin Transformer- A General Vision Transformer Backbone with Cross-Shaped Windows.pdf,https://arxiv.org/pdf/2107.00652.pdf
2021,CoAtNet: Marrying Convolution and Attention for All Data Sizes,UNCLASSIFIED,CoAtNet- Marrying Convolution and Attention for All Data Sizes.pdf,https://arxiv.org/pdf/2106.04803.pdf
2021,ConViT: Improving Vision Transformers with Soft Convolutional Inductive Biases,UNCLASSIFIED,ConViT- Improving Vision Transformers with Soft Convolutional Inductive Biases.pdf,https://arxiv.org/pdf/2103.10697.pdf
2021,CrossViT: Cross-Attention Multi-Scale Vision Transformer for Image Classification,UNCLASSIFIED,CrossViT- Cross-Attention Multi-Scale Vision Transformer for Image Classification.pdf,https://arxiv.org/pdf/2103.14899.pdf
2021,CvT: Introducing Convolutions to Vision Transformers,UNCLASSIFIED,CvT- Introducing Convolutions to Vision Transformers.pdf,https://arxiv.org/pdf/2103.15808.pdf
2021,DETR3D: 3D Object Detection from Multi-view Images via 3D-to-2D Queries,UNCLASSIFIED,DETR3D- 3D Object Detection from Multi-view Images via 3D-to-2D Queries.pdf,https://arxiv.org/pdf/2110.06922.pdf
2021,Do Transformer Modifications Transfer Across Implementations and Applications?,UNCLASSIFIED,Do Transformer Modifications Transfer Across Implementations and Applications-.pdf,https://arxiv.org/pdf/2102.11972.pdf
2021,Efficient Large-Scale Language Model Training on GPU Clusters Using Megatron-LM,UNCLASSIFIED,Efficient Large-Scale Language Model Training on GPU Clusters Using Megatron-LM.pdf,https://arxiv.org/pdf/2104.04473.pdf
2021,Evaluating Large Language Models Trained on Code (HumanEval),UNCLASSIFIED,Evaluating Large Language Models Trained on Code (HumanEval).pdf,https://arxiv.org/pdf/2107.03374.pdf
2021,GSM8K: Training Verifiers to Solve Math Word Problems,UNCLASSIFIED,GSM8K- Training Verifiers to Solve Math Word Problems.pdf,https://arxiv.org/pdf/2110.14168.pdf
2021,Goal-Aware Neural SAT Solver (QuerySAT / goal-aware guidance),UNCLASSIFIED,Goal-Aware Neural SAT Solver (QuerySAT - goal-aware guidance).pdf,https://arxiv.org/pdf/2106.07162.pdf
2021,Graphormer: Do Transformers Really Perform Bad for Graph Representation?,UNCLASSIFIED,Graphormer- Do Transformers Really Perform Bad for Graph Representation-.pdf,https://arxiv.org/pdf/2106.05234.pdf
2021,Is Space-Time Attention All You Need for Video Understanding? (TimeSformer),UNCLASSIFIED,Is Space-Time Attention All You Need for Video Understanding- (TimeSformer).pdf,https://arxiv.org/pdf/2102.05095.pdf
2021,LAION-400M: Open Dataset for CLIP Training,UNCLASSIFIED,LAION-400M- Open Dataset for CLIP Training.pdf,https://arxiv.org/pdf/2111.02114.pdf
2021,Learning Transferable Visual Models From Natural Language Supervision (CLIP),UNCLASSIFIED,Learning Transferable Visual Models From Natural Language Supervision (CLIP).pdf,https://arxiv.org/pdf/2103.00020.pdf
2021,LoRA: Low-Rank Adaptation of Large Language Models,UNCLASSIFIED,LoRA- Low-Rank Adaptation of Large Language Models.pdf,https://arxiv.org/pdf/2106.09685.pdf
2021,Masked Autoencoders Are Scalable Vision Learners (MAE),UNCLASSIFIED,Masked Autoencoders Are Scalable Vision Learners (MAE).pdf,https://arxiv.org/pdf/2111.06377.pdf
2021,Measuring Mathematical Problem Solving With the MATH Dataset,UNCLASSIFIED,Measuring Mathematical Problem Solving With the MATH Dataset.pdf,https://arxiv.org/pdf/2103.03874.pdf
2021,Multiscale Vision Transformers (MViT),UNCLASSIFIED,Multiscale Vision Transformers (MViT).pdf,https://arxiv.org/pdf/2104.11227.pdf
2021,Nystromformer: A Nystrom-Based Algorithm for Approximating Self-Attention,UNCLASSIFIED,Nystromformer- A Nystrom-Based Algorithm for Approximating Self-Attention.pdf,https://arxiv.org/pdf/2102.03902.pdf
2021,PSB2: The Second Program Synthesis Benchmark Suite,UNCLASSIFIED,PSB2- The Second Program Synthesis Benchmark Suite.pdf,https://arxiv.org/pdf/2106.06086.pdf
2021,Perceiver / Perceiver IO,UNCLASSIFIED,Perceiver - Perceiver IO.pdf,https://arxiv.org/pdf/2103.03206.pdf
2021,Point-BERT: Pre-training 3D Point Cloud Transformers with Masked Point Modeling,UNCLASSIFIED,Point-BERT- Pre-training 3D Point Cloud Transformers with Masked Point Modeling.pdf,https://arxiv.org/pdf/2111.14819.pdf
2021,PonderNet: Learning to Ponder,UNCLASSIFIED,PonderNet- Learning to Ponder.pdf,https://arxiv.org/pdf/2107.05407.pdf
2021,Pyramid Vision Transformer: A Versatile Backbone for Dense Prediction without Convolutions,UNCLASSIFIED,Pyramid Vision Transformer- A Versatile Backbone for Dense Prediction without Convolutions.pdf,https://arxiv.org/pdf/2102.12122.pdf
2021,Rethinking and Improving Relative Position Encoding for Vision Transformer (iRPE),UNCLASSIFIED,Rethinking and Improving Relative Position Encoding for Vision Transformer (iRPE).pdf,https://arxiv.org/pdf/2107.14222.pdf
2021,RoFormer: Enhanced Transformer with Rotary Position Embedding (RoPE),UNCLASSIFIED,RoFormer- Enhanced Transformer with Rotary Position Embedding (RoPE).pdf,https://arxiv.org/pdf/2104.09864.pdf
2021,Scaling Up Vision-Language Learning With Noisy Text Supervision (ALIGN),UNCLASSIFIED,Scaling Up Vision-Language Learning With Noisy Text Supervision (ALIGN).pdf,https://arxiv.org/pdf/2102.05918.pdf
2021,SegFormer: Simple and Efficient Design for Semantic Segmentation with Transformers,UNCLASSIFIED,SegFormer- Simple and Efficient Design for Semantic Segmentation with Transformers.pdf,https://arxiv.org/pdf/2105.15203.pdf
2021,Swin Transformer,UNCLASSIFIED,Swin Transformer.pdf,https://arxiv.org/pdf/2103.14030.pdf
2021,Swin Transformer V2: Scaling Up Capacity and Resolution,UNCLASSIFIED,Swin Transformer V2- Scaling Up Capacity and Resolution.pdf,https://arxiv.org/pdf/2111.09883.pdf
2021,The Pile: An 800GB Dataset of Diverse Text for Language Modeling,UNCLASSIFIED,The Pile- An 800GB Dataset of Diverse Text for Language Modeling.pdf,https://arxiv.org/pdf/2101.00027.pdf
2021,Tokens-to-Token ViT (T2T-ViT),UNCLASSIFIED,Tokens-to-Token ViT (T2T-ViT).pdf,https://arxiv.org/pdf/2101.11986.pdf
2021,"Train Short, Test Long: Attention with Linear Biases (ALiBi)",UNCLASSIFIED,"Train Short, Test Long- Attention with Linear Biases (ALiBi).pdf",https://arxiv.org/pdf/2108.12409.pdf
2021,Transformer in Transformer,UNCLASSIFIED,Transformer in Transformer.pdf,https://arxiv.org/pdf/2103.00112.pdf
2021,TruthfulQA: Measuring How Models Mimic Human Falsehoods,UNCLASSIFIED,TruthfulQA- Measuring How Models Mimic Human Falsehoods.pdf,https://arxiv.org/pdf/2109.07958.pdf
2021,Twins: Revisiting the Design of Spatial Attention in Vision Transformers,UNCLASSIFIED,Twins- Revisiting the Design of Spatial Attention in Vision Transformers.pdf,https://arxiv.org/pdf/2104.13840.pdf
2021,VATT: Transformers for Multimodal Self-Supervised Learning,UNCLASSIFIED,VATT- Transformers for Multimodal Self-Supervised Learning.pdf,https://arxiv.org/pdf/2104.11178.pdf
2021,ViLT: Vision-and-Language Transformer Without Convolution or Region Supervision,UNCLASSIFIED,ViLT- Vision-and-Language Transformer Without Convolution or Region Supervision.pdf,https://arxiv.org/pdf/2102.03334.pdf
2021,Video Swin Transformer,UNCLASSIFIED,Video Swin Transformer.pdf,https://arxiv.org/pdf/2106.13230.pdf
2021,VideoCLIP: Contrastive Pretraining for Zero-Shot Video-Text Understanding,UNCLASSIFIED,VideoCLIP- Contrastive Pretraining for Zero-Shot Video-Text Understanding.pdf,https://arxiv.org/pdf/2109.14084.pdf
2021,Voxel Transformer for 3D Object Detection (VoTr),UNCLASSIFIED,Voxel Transformer for 3D Object Detection (VoTr).pdf,https://arxiv.org/pdf/2109.02497.pdf
2021,Zero-Shot Text-to-Image Generation (DALL-E),UNCLASSIFIED,Zero-Shot Text-to-Image Generation (DALL-E).pdf,https://arxiv.org/pdf/2102.12092.pdf
2021,diff-SAT - Sampling and Probabilistic Reasoning for SAT and Answer Set Programming,UNCLASSIFIED,diff-SAT - Sampling and Probabilistic Reasoning for SAT and Answer Set Programming.pdf,https://arxiv.org/pdf/2101.00589.pdf
2021,miniF2F: a cross-system benchmark for formal Olympiad-level mathematics,UNCLASSIFIED,miniF2F- a cross-system benchmark for formal Olympiad-level mathematics.pdf,https://arxiv.org/pdf/2109.00110.pdf
2020,An Image is Worth 16×16 Words: Transformers for Image Recognition at Scale (ViT),UNCLASSIFIED,An Image is Worth 16×16 Words- Transformers for Image Recognition at Scale (ViT).pdf,https://arxiv.org/pdf/2010.11929.pdf
2020,DeBERTa: Decoding-enhanced BERT with Disentangled Attention,UNCLASSIFIED,DeBERTa- Decoding-enhanced BERT with Disentangled Attention.pdf,https://arxiv.org/pdf/2006.03654.pdf
2020,Deformable DETR: Deformable Transformers for End-to-End Object Detection,UNCLASSIFIED,Deformable DETR- Deformable Transformers for End-to-End Object Detection.pdf,https://arxiv.org/pdf/2010.04159.pdf
2020,DocVQA: A Dataset for VQA on Document Images,UNCLASSIFIED,DocVQA- A Dataset for VQA on Document Images.pdf,https://arxiv.org/pdf/2007.00398.pdf
2020,End-to-End Object Detection with Transformers (DETR),UNCLASSIFIED,End-to-End Object Detection with Transformers (DETR).pdf,https://arxiv.org/pdf/2005.12872.pdf
2020,Fourier Features Let Networks Learn High Frequency Functions in Low Dimensional Domains,UNCLASSIFIED,Fourier Features Let Networks Learn High Frequency Functions in Low Dimensional Domains.pdf,https://arxiv.org/pdf/2006.10739.pdf
2020,Learning to Encode Position for Transformer with Continuous Dynamical Model (FLOATER),UNCLASSIFIED,Learning to Encode Position for Transformer with Continuous Dynamical Model (FLOATER).pdf,https://arxiv.org/pdf/2003.09229.pdf
2020,Long Range Arena (LRA): A Benchmark for Efficient Transformers,UNCLASSIFIED,Long Range Arena (LRA)- A Benchmark for Efficient Transformers.pdf,https://arxiv.org/pdf/2011.04006.pdf
2020,Measuring Massive Multitask Language Understanding (MMLU),UNCLASSIFIED,Measuring Massive Multitask Language Understanding (MMLU).pdf,https://arxiv.org/pdf/2009.03300.pdf
2020,OSCAR: Object-Semantics Aligned Pre-training for Vision-Language Tasks,UNCLASSIFIED,OSCAR- Object-Semantics Aligned Pre-training for Vision-Language Tasks.pdf,https://arxiv.org/pdf/2004.06165.pdf
2020,PCT: Point Cloud Transformer,UNCLASSIFIED,PCT- Point Cloud Transformer.pdf,https://arxiv.org/pdf/2012.09688.pdf
2020,ReClor: A Reading Comprehension Dataset Requiring Logical Reasoning,UNCLASSIFIED,ReClor- A Reading Comprehension Dataset Requiring Logical Reasoning.pdf,https://arxiv.org/pdf/2002.04326.pdf
2020,RealToxicityPrompts: Evaluating Neural Toxic Degeneration in Language Models,UNCLASSIFIED,RealToxicityPrompts- Evaluating Neural Toxic Degeneration in Language Models.pdf,https://arxiv.org/pdf/2009.11462.pdf
2020,Rethinking Attention with Performers,UNCLASSIFIED,Rethinking Attention with Performers.pdf,https://arxiv.org/pdf/2009.14794.pdf
2020,Rethinking Positional Encoding in Language Pre-training (TUPE),UNCLASSIFIED,Rethinking Positional Encoding in Language Pre-training (TUPE).pdf,https://arxiv.org/pdf/2006.15595.pdf
2020,SETR: Rethinking Semantic Segmentation from a Sequence-to-Sequence Perspective with Transformers,UNCLASSIFIED,SETR- Rethinking Semantic Segmentation from a Sequence-to-Sequence Perspective with Transformers.pdf,https://arxiv.org/pdf/2012.15840.pdf
2020,Scaling Laws for Neural Language Models,UNCLASSIFIED,Scaling Laws for Neural Language Models.pdf,https://arxiv.org/pdf/2001.08361.pdf
2020,Shortformer: Better Language Modeling using Shorter Inputs,UNCLASSIFIED,Shortformer- Better Language Modeling using Shorter Inputs.pdf,https://arxiv.org/pdf/2012.15832.pdf
2020,Taming Transformers for High-Resolution Image Synthesis,UNCLASSIFIED,Taming Transformers for High-Resolution Image Synthesis.pdf,https://arxiv.org/pdf/2012.09841.pdf
2020,Training data-efficient image transformers & distillation through attention,UNCLASSIFIED,Training data-efficient image transformers & distillation through attention.pdf,https://arxiv.org/pdf/2012.12877.pdf
2020,UNITER: Universal Image-Text Representation Learning,UNCLASSIFIED,UNITER- Universal Image-Text Representation Learning.pdf,https://arxiv.org/pdf/1909.11740.pdf
2020,"Vokenization: Improving Language Understanding with Contextualized, Visual-Grounded Supervision",UNCLASSIFIED,"Vokenization- Improving Language Understanding with Contextualized, Visual-Grounded Supervision.pdf",https://arxiv.org/pdf/2010.06775.pdf
2020,ZeRO: Memory Optimizations Toward Training Trillion Parameter Models,UNCLASSIFIED,ZeRO- Memory Optimizations Toward Training Trillion Parameter Models.pdf,https://arxiv.org/pdf/1910.02054.pdf
2019,Adaptive Attention Span in Transformers,UNCLASSIFIED,Adaptive Attention Span in Transformers.pdf,https://arxiv.org/pdf/1905.07799.pdf
2019,Analysing Mathematical Reasoning Abilities of Neural Models,UNCLASSIFIED,Analysing Mathematical Reasoning Abilities of Neural Models.pdf,https://arxiv.org/pdf/1904.01557.pdf
2019,CAIL2019-SCM: A Dataset of Similar Case Matching in Legal Domain,UNCLASSIFIED,CAIL2019-SCM- A Dataset of Similar Case Matching in Legal Domain.pdf,https://arxiv.org/pdf/1911.08962.pdf
2019,DROP: A Reading Comprehension Benchmark Requiring Discrete Reasoning Over Paragraphs,UNCLASSIFIED,DROP- A Reading Comprehension Benchmark Requiring Discrete Reasoning Over Paragraphs.pdf,https://arxiv.org/pdf/1903.00161.pdf
2019,Deep Equilibrium Models,UNCLASSIFIED,Deep Equilibrium Models.pdf,https://arxiv.org/pdf/1909.01377.pdf
2019,Differentiable Convex Optimization Layers,UNCLASSIFIED,Differentiable Convex Optimization Layers.pdf,https://arxiv.org/pdf/1910.12430.pdf
2019,Dream to Control: Learning Behaviors by Latent Imagination (Dreamer),UNCLASSIFIED,Dream to Control- Learning Behaviors by Latent Imagination (Dreamer).pdf,https://openreview.net/attachment?id=S1lOTC4tDS&name=original_pdf
2019,Encoding Word Order in Complex Embeddings,UNCLASSIFIED,Encoding Word Order in Complex Embeddings.pdf,https://arxiv.org/pdf/1912.12333.pdf
2019,Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer (T5),UNCLASSIFIED,Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer (T5).pdf,https://arxiv.org/pdf/1910.10683.pdf
2019,GQA: A New Dataset for Real-World Visual Reasoning and Compositional Question Answering,UNCLASSIFIED,GQA- A New Dataset for Real-World Visual Reasoning and Compositional Question Answering.pdf,https://arxiv.org/pdf/1902.09506.pdf
2019,Generating Long Sequences with Sparse Transformers,UNCLASSIFIED,Generating Long Sequences with Sparse Transformers.pdf,https://arxiv.org/pdf/1904.10509.pdf
2019,Guiding High-Performance SAT Solvers with Unsat-Core Predictions,UNCLASSIFIED,Guiding High-Performance SAT Solvers with Unsat-Core Predictions.pdf,https://arxiv.org/pdf/1903.04671.pdf
2019,HellaSwag: Can a Machine Really Finish Your Sentence?,UNCLASSIFIED,HellaSwag- Can a Machine Really Finish Your Sentence-.pdf,https://arxiv.org/pdf/1905.07830.pdf
2019,HowTo100M: Learning a Text-Video Embedding by Watching Narrated Videos,UNCLASSIFIED,HowTo100M- Learning a Text-Video Embedding by Watching Narrated Videos.pdf,https://arxiv.org/pdf/1906.03327.pdf
2019,LXMERT: Learning Cross-Modality Encoder Representations from Transformers,UNCLASSIFIED,LXMERT- Learning Cross-Modality Encoder Representations from Transformers.pdf,https://arxiv.org/pdf/1908.07490.pdf
2019,NEZHA: Neural Contextualized Representation for Chinese Language Understanding,UNCLASSIFIED,NEZHA- Neural Contextualized Representation for Chinese Language Understanding.pdf,https://arxiv.org/pdf/1909.00204.pdf
2019,Neural Logic Machines (NLM),UNCLASSIFIED,Neural Logic Machines (NLM).pdf,https://arxiv.org/pdf/1904.11694.pdf
2019,SATNet: Bridging Deep Learning and Logical Reasoning Using a Differentiable Satisfiability Solver,UNCLASSIFIED,SATNet- Bridging Deep Learning and Logical Reasoning Using a Differentiable Satisfiability Solver.pdf,https://arxiv.org/pdf/1905.12149.pdf
2019,SuperGLUE: A Stickier Benchmark for General-Purpose Language Understanding Systems,UNCLASSIFIED,SuperGLUE- A Stickier Benchmark for General-Purpose Language Understanding Systems.pdf,https://arxiv.org/pdf/1905.00537.pdf
2019,TextVQA: Towards VQA Models That Can Read,UNCLASSIFIED,TextVQA- Towards VQA Models That Can Read.pdf,https://arxiv.org/pdf/1904.08920.pdf
2019,Transformer-XL: Attentive Language Models Beyond a Fixed-Length Context,UNCLASSIFIED,Transformer-XL- Attentive Language Models Beyond a Fixed-Length Context.pdf,https://arxiv.org/pdf/1901.02860.pdf
2019,"VCR: Visual Commonsense Reasoning (""From Recognition to Cognition..."")",UNCLASSIFIED,VCR- Visual Commonsense Reasoning (-From Recognition to Cognition...-).pdf,https://arxiv.org/pdf/1811.10830.pdf
2019,ViLBERT: Pretraining Task-Agnostic Vision-and-Language Representations,UNCLASSIFIED,ViLBERT- Pretraining Task-Agnostic Vision-and-Language Representations.pdf,https://arxiv.org/pdf/1908.02265.pdf
2019,VideoBERT: A Joint Model for Video and Language Representation Learning,UNCLASSIFIED,VideoBERT- A Joint Model for Video and Language Representation Learning.pdf,https://arxiv.org/pdf/1904.01766.pdf
2019,VisualBERT: A Simple and Performant Baseline for Vision and Language,UNCLASSIFIED,VisualBERT- A Simple and Performant Baseline for Vision and Language.pdf,https://arxiv.org/pdf/1908.03557.pdf
2019,XLNet: Generalized Autoregressive Pretraining for Language Understanding,UNCLASSIFIED,XLNet- Generalized Autoregressive Pretraining for Language Understanding.pdf,https://arxiv.org/pdf/1906.08237.pdf
2018,"Conceptual Captions: A Cleaned, Hypernymed, Image Alt-text Dataset",UNCLASSIFIED,"Conceptual Captions- A Cleaned, Hypernymed, Image Alt-text Dataset.pdf",https://arxiv.org/pdf/1803.10137.pdf
2018,DeepProbLog: Neural Probabilistic Logic Programming,UNCLASSIFIED,DeepProbLog- Neural Probabilistic Logic Programming.pdf,https://arxiv.org/pdf/1805.10872.pdf
2018,Distributed Prioritized Experience Replay,UNCLASSIFIED,Distributed Prioritized Experience Replay.pdf,https://arxiv.org/pdf/1803.00933.pdf
2018,GLUE: A Multi-Task Benchmark and Analysis Platform for Natural Language Understanding,UNCLASSIFIED,GLUE- A Multi-Task Benchmark and Analysis Platform for Natural Language Understanding.pdf,https://arxiv.org/pdf/1804.07461.pdf
2018,"HotpotQA: A Dataset for Diverse, Explainable Multi-hop Question Answering",UNCLASSIFIED,"HotpotQA- A Dataset for Diverse, Explainable Multi-hop Question Answering.pdf",https://arxiv.org/pdf/1809.09600.pdf
2018,IMPALA: Scalable Distributed Deep-RL with Importance Weighted Actor-Learner Architectures,UNCLASSIFIED,IMPALA- Scalable Distributed Deep-RL with Importance Weighted Actor-Learner Architectures.pdf,https://arxiv.org/pdf/1802.01561.pdf
2018,Image Transformer,UNCLASSIFIED,Image Transformer.pdf,https://arxiv.org/pdf/1802.05751.pdf
2018,Learning a SAT Solver from Single-Bit Supervision (NeuroSAT),UNCLASSIFIED,Learning a SAT Solver from Single-Bit Supervision (NeuroSAT).pdf,https://arxiv.org/pdf/1802.03685.pdf
2018,Leveraging Grammar and Reinforcement Learning for Neural Program Synthesis,UNCLASSIFIED,Leveraging Grammar and Reinforcement Learning for Neural Program Synthesis.pdf,https://arxiv.org/pdf/1805.04276.pdf
2018,ListOps: A Diagnostic Dataset for Latent Tree Learning,UNCLASSIFIED,ListOps- A Diagnostic Dataset for Latent Tree Learning.pdf,https://arxiv.org/pdf/1804.06028.pdf
2018,Maximum a Posteriori Policy Optimisation (MPO),UNCLASSIFIED,Maximum a Posteriori Policy Optimisation (MPO).pdf,https://arxiv.org/pdf/1806.06920.pdf
2018,Music Transformer,UNCLASSIFIED,Music Transformer.pdf,https://arxiv.org/pdf/1809.04281.pdf
2018,NAPS: Natural Program Synthesis Dataset,UNCLASSIFIED,NAPS- Natural Program Synthesis Dataset.pdf,https://arxiv.org/pdf/1807.03168.pdf
2018,Neural Ordinary Differential Equations (Neural ODEs),UNCLASSIFIED,Neural Ordinary Differential Equations (Neural ODEs).pdf,https://arxiv.org/pdf/1806.07366.pdf
2018,OpenBookQA: Can a Suit of Armor Conduct Electricity?,UNCLASSIFIED,OpenBookQA- Can a Suit of Armor Conduct Electricity-.pdf,https://arxiv.org/pdf/1809.02789.pdf
2018,Recurrent Relational Networks (RRN),UNCLASSIFIED,Recurrent Relational Networks (RRN).pdf,https://arxiv.org/pdf/1711.08028.pdf
2018,Self-Attention with Relative Position Representations,UNCLASSIFIED,Self-Attention with Relative Position Representations.pdf,https://arxiv.org/pdf/1803.02155.pdf
2018,Soft Actor-Critic (SAC),UNCLASSIFIED,Soft Actor-Critic (SAC).pdf,https://arxiv.org/pdf/1801.01290.pdf
2018,Solving Programming Tasks from Description and Examples,UNCLASSIFIED,Solving Programming Tasks from Description and Examples.pdf,https://arxiv.org/pdf/1802.04335.pdf
2018,"Think you have Solved Question Answering? Try ARC, the AI2 Reasoning Challenge",UNCLASSIFIED,"Think you have Solved Question Answering- Try ARC, the AI2 Reasoning Challenge.pdf",https://arxiv.org/pdf/1803.05457.pdf
2018,Twin Delayed DDPG (TD3),UNCLASSIFIED,Twin Delayed DDPG (TD3).pdf,https://arxiv.org/pdf/1802.09477.pdf
2018,VizWiz Grand Challenge: Answering Visual Questions from Blind People,UNCLASSIFIED,VizWiz Grand Challenge- Answering Visual Questions from Blind People.pdf,https://arxiv.org/pdf/1802.08218.pdf
2017,A Distributional Perspective on Reinforcement Learning,UNCLASSIFIED,A Distributional Perspective on Reinforcement Learning.pdf,https://arxiv.org/pdf/1707.06887.pdf
2017,Attention Is All You Need,UNCLASSIFIED,Attention Is All You Need.pdf,https://arxiv.org/pdf/1706.03762.pdf
2017,Constructing Datasets for Multi-hop Reading Comprehension,UNCLASSIFIED,Constructing Datasets for Multi-hop Reading Comprehension.pdf,https://arxiv.org/pdf/1710.06481.pdf
