BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	23	Storytelling is a core expression of human creativity, spanning from cave art to cinema. Recent years have witnessed substantial advances in video diffusion models [1, 10, 38], enabling the synthesis of single-shot sh...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	25	Existing solutions fall into two main categories. The *first* category models all shots jointly within a single large video diffusion model. LCT [8], for example, employs full attention with interleaved 3D RoPE [39] t...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	43	**Figure 1** Given a story script with per-shot text descriptions, *StoryMem* generates appealing minute-long, multi-shot narrative videos with highly coherent characters and cinematic visual quality. This is achieved...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	45	retraining on multi-shot videos and often degrade visual quality relative to their pretrained single-shot base models. The *second* one adopts a keyframe-based decoupled pipeline [13, 29, 45, 53, 56]: the first frame ...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	47	These two lines of research reflect a core dilemma in narrative video generation: joint training demand heavy computation and scarce high-quality multi-shot data, while decoupled approaches suffer from inconsistency. ...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	49	is our **Memory-to-Video (M2V)** design, a lightweight framework that injects explicit visual memory into single-shot video diffusion models to enforce cross-shot consistency. Instead of training a single monolithic m...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	51	To realize memory-conditioned generation, we introduce a simple yet effective design that combines memory latent concatenation with a negative RoPE shift, naturally extending pretrained I2V models to capture long-term...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	53	To support evaluation and comparison, we introduce ST-Bench, a multi-scene, multi-shot video storytelling benchmark covering diverse complex narratives. Extensive experiments show that StoryMem achieves superior cross...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	71	In this section, we present *StoryMem*, a novel pipeline that builds upon single-shot video diffusion models to address the challenge of coherent multi-shot story generation. We first introduce preliminaries in Sec. 3...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	75	Video Diffusion Model. Our method is built upon a latent video diffusion model [10, 38, 42]. The diffusion process operates on the video latents $z_0 = \mathcal{E}(v) \in \mathbb{R}^{c \times f \times h \times w}$ by ...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	86	**Model Architecture.** To reach cinematic-level quality, we adopt state-of-the-art single-shot video diffusion model Wan2.2-I2V [42] as our base model, which uses diffusion transformer (DiT) [35] as the velocity pred...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	90	Given a story script consisting of a sequence of textual descriptions for each shot $\mathcal{T} = \{t_i\}_{i=1}^N$ , our goal is to generate a coherent multi-shot narrative video $\mathcal{V} = \{v_i\}_{i=1}^N$ . Thi...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	94	which captures both the semantic relations among textual prompts and the visual coherence among generated shots. To leverage the strong capability of existing single-shot video diffusion models, we decompose the joint...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	98	However, since video frames contain massive temporal redundancy, conditioning directly on all past video shots $v_{1:i-1}$ is highly inefficient. A simplified alternative is to first generate global consistent keyfram...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	103	However, this formulation lacks temporal awareness and inherently suffers from limited video context and rigid transitions, failing to capture the evolving narrative across shots.
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	110	where $p_{\Theta}$ parameterizes the shot-level video generator and $p_{\phi}$ denotes the memory update mechanism.
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	120	This formulation enables *memory-based multi-shot generation*, where each shot is conditioned on both its textual description and an evolving memory that summarizes characters, scenes, and stylistic information from p...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	122	### 3.3 Memory-to-Video (M2V)
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	124	Based on the above formulation, we propose the Memory-to-Video (M2V) mechanism, which realizes the conditional distribution $p_{\Theta}(v_i \mid t_i, m_{i-1})$ via a memory-conditioned video diffusion model with negat...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	126	**Memory as Condition.** To achieve memory-conditioned video generation, we leverage the architecture design of pretrained image-conditioned video model Wan-I2V. We first encode the memory frames into memory latents $...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	128	**Negative RoPE Shift.** Incorporating memory frames into the video sequence raises a positional encoding issue: memory frames are not temporally continuous with the current shot but represent discrete keyframes summa...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	130	Data Curation and Training. Unlike joint modeling methods that rely on multi-shot long sequences, our model can be effectively trained on single-shot videos. To curate memory–video coherent data, we collect training d...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	134	After training, the finetuned M2V model learns to retrieve relevant context from the memory bank following the prompt instruction, generating diverse shots with coherent characters and backgrounds. To apply our M2V mo...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	146	Multi-shot Long Video Generation. Integrating the above components, we use the M2V model for multi-shot generation with a dynamic memory bank that updates keyframes across shots. After generating each shot $v_i$ , we ...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	150	As mentioned in Sec. 3.2, our framework provides a flexible design space and can be seamlessly adaptable with other orthogonal video generation paradigms.
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	171	One important design choice is to combine M2V with I2V. While the memory-conditioned paradigm effectively addresses cross-shot consistency, the transitions between shots may still appear unnatural when concatenated in...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	173	Another application is to personalize the initialization of the memory state $m_0$ . For instance, users can provide character or background reference images as the initial memory, enabling customized multi-shot video...
BIBLIOTHEQUE/03_COMP-REAS/StoryMem- Multi-shot Long Video Storytelling with Memory/StoryMem- Multi-shot Long Video Storytelling with Memory.md	179	Our framework is built upon the state-of-the-art open-source video generation model Wan2.2-I2V-A14B [42] with 14B active parameters. We finetune it using a rank-128 LoRA applied to all linear layers in the DiT blocks,...
BIBLIOTHEQUE/03_COMP-REAS/Transformer-XL- Attentive Language Models Beyond a Fixed-Length Context/Transformer-XL- Attentive Language Models Beyond a Fixed-Length Context.md	179	| Shazeer et al. (2018) - Mesh Tensorflow | 4.9B | 24.0 |
BIBLIOTHEQUE/03_COMP-REAS/Vector Symbolic Algebras for the Abstraction and Reasoning Corpus/Vector Symbolic Algebras for the Abstraction and Reasoning Corpus.md	604	| Top and Bottom 3D $(n = 10)$ | 80.6 | 70.0 | 6.7 | 0.0 | 20.0 |
BIBLIOTHEQUE/03_COMP-REAS/Vector Symbolic Algebras for the Abstraction and Reasoning Corpus/Vector Symbolic Algebras for the Abstraction and Reasoning Corpus.md	608	Our solver scores 20.5% on ConceptARC (see Table 8). Our solver performs well on spatial concepts (e.g., Above and Below, Filled and Not Filled, Horizontal and Vertical, and Top and Bottom 2D) because of the inductive...
BIBLIOTHEQUE/05_ML-FNDTNS/A Generalist Agent (Gato)/A Generalist Agent (Gato).md	27	In this paper, we describe the current iteration of a general-purpose agent which we call Gato, instantiated as a single, large, transformer sequence model. With a single set of weights, Gato can engage in dialogue, c...
BIBLIOTHEQUE/05_ML-FNDTNS/A Generalist Agent (Gato)/A Generalist Agent (Gato).md	101	The simulated environments include Meta-World (Yu et al., 2020) introduced to benchmark meta-reinforcement learning and multi-task learning, Sokoban (Racanière et al., 2017) proposed as a planning problem, BabyAI (Che...
BIBLIOTHEQUE/05_ML-FNDTNS/A Generalist Agent (Gato)/A Generalist Agent (Gato).md	353	While the Skill Generalization task is an effective benchmark for motor Skill Generalization to shape variations, it does not test the agent's ability to adapt to perceptual variations and permutations in the objectiv...
BIBLIOTHEQUE/05_ML-FNDTNS/A Generalist Agent (Gato)/A Generalist Agent (Gato).md	455	Thanks to online video sharing and streaming platforms such as Youtube and Twitch, observation-only datasets are not significantly more difficult to collect than natural language datasets, motivating a future research...
BIBLIOTHEQUE/05_ML-FNDTNS/Asynchronous Methods for Deep Reinforcement Learning (A3C)/Asynchronous Methods for Deep Reinforcement Learning (A3C).md	23	We propose a conceptually simple and lightweight framework for deep reinforcement learning that uses asynchronous gradient descent for optimization of deep neural network controllers. We present asynchronous variants ...
BIBLIOTHEQUE/05_ML-FNDTNS/Asynchronous Methods for Deep Reinforcement Learning (A3C)/Asynchronous Methods for Deep Reinforcement Learning (A3C).md	29	Proceedings of the 33<sup>rd</sup> International Conference on Machine Learning, New York, NY, USA, 2016. JMLR: W&CP volume 48. Copyright 2016 by the author(s).
BIBLIOTHEQUE/05_ML-FNDTNS/Asynchronous Methods for Deep Reinforcement Learning (A3C)/Asynchronous Methods for Deep Reinforcement Learning (A3C).md	43	time than previous GPU-based algorithms, using far less resource than massively distributed approaches. The best of the proposed methods, asynchronous advantage actorcritic (A3C), also mastered a variety of continuous...
BIBLIOTHEQUE/05_ML-FNDTNS/Asynchronous Methods for Deep Reinforcement Learning (A3C)/Asynchronous Methods for Deep Reinforcement Learning (A3C).md	143	We use four different platforms for assessing the properties of the proposed framework. We perform most of our experiments using the Arcade Learning Environment (Bellemare et al., 2012), which provides a simulator for...
BIBLIOTHEQUE/05_ML-FNDTNS/Asynchronous Methods for Deep Reinforcement Learning (A3C)/Asynchronous Methods for Deep Reinforcement Learning (A3C).md	149	two additional domains to evaluate only the A3C algorithm – Mujoco and Labyrinth. MuJoCo (Todorov, 2015) is a physics simulator for evaluating agents on continuous motor control tasks with contact dynamics. Labyrinth ...
BIBLIOTHEQUE/05_ML-FNDTNS/Asynchronous Methods for Deep Reinforcement Learning (A3C)/Asynchronous Methods for Deep Reinforcement Learning (A3C).md	174	We also compared the four asynchronous methods on the TORCS 3D car racing game (Wymann et al., 2013). TORCS not only has more realistic graphics than Atari 2600 games, but also requires the agent to learn the dynamics...
BIBLIOTHEQUE/05_ML-FNDTNS/Asynchronous Methods for Deep Reinforcement Learning (A3C)/Asynchronous Methods for Deep Reinforcement Learning (A3C).md	178	We also examined a set of tasks where the action space is continuous. In particular, we looked at a set of rigid body physics domains with contact dynamics where the tasks include many examples of manipulation and loc...
BIBLIOTHEQUE/05_ML-FNDTNS/Asynchronous Methods for Deep Reinforcement Learning (A3C)/Asynchronous Methods for Deep Reinforcement Learning (A3C).md	182	We performed an additional set of experiments with A3C on a new 3D environment called Labyrinth. The specific task we considered involved the agent learning to find rewards in randomly generated mazes. At the beginnin...
BIBLIOTHEQUE/05_ML-FNDTNS/Asynchronous Methods for Deep Reinforcement Learning (A3C)/Asynchronous Methods for Deep Reinforcement Learning (A3C).md	194	We trained an A3C LSTM agent on this task using only $84 \times 84$ RGB images as input. The final average score of around 50 indicates that the agent learned a reasonable strategy for exploring random 3D maxes using ...
BIBLIOTHEQUE/05_ML-FNDTNS/Attention Is All You Need/Attention Is All You Need.md	308	We are excited about the future of attention-based models and plan to apply them to other tasks. We plan to extend the Transformer to problems involving input and output modalities other than text and to investigate l...
BIBLIOTHEQUE/05_ML-FNDTNS/BLIP- Bootstrapping Language-Image Pre-training/BLIP- Bootstrapping Language-Image Pre-training.md	38	trieval, image captioning, visual question answering, visual reasoning, and visual dialog. We also achieve state-of-the-art zero-shot performance when directly transferring our models to two video-language tasks: text...
BIBLIOTHEQUE/05_ML-FNDTNS/BLIP- Bootstrapping Language-Image Pre-training/BLIP- Bootstrapping Language-Image Pre-training.md	302	#### 5.6. Zero-shot Transfer to Video-Language Tasks
BIBLIOTHEQUE/05_ML-FNDTNS/BLIP- Bootstrapping Language-Image Pre-training/BLIP- Bootstrapping Language-Image Pre-training.md	304	Our image-language model has strong generalization ability to video-language tasks. In Table 10 and Table 11, we perform zero-shot transfer to *text-to-video retrieval* and *video question answering*, where we directl...
BIBLIOTHEQUE/05_ML-FNDTNS/BLIP- Bootstrapping Language-Image Pre-training/BLIP- Bootstrapping Language-Image Pre-training.md	319	*Table 10.* Comparisons with state-of-the-art methods for text-to-**video** retrieval on the 1k test split of the MSRVTT dataset.
BIBLIOTHEQUE/05_ML-FNDTNS/BLIP- Bootstrapping Language-Image Pre-training/BLIP- Bootstrapping Language-Image Pre-training.md	331	Table 11. Comparisons with state-of-the-art methods for **video** question answering. We report top-1 test accuracy on two datasets.
BIBLIOTHEQUE/05_ML-FNDTNS/BLIP- Bootstrapping Language-Image Pre-training/BLIP- Bootstrapping Language-Image Pre-training.md	333	Despite the domain difference and lack of temporal modeling, our models achieve state-of-the-art performance on both video-language tasks. For text-to-video retrieval, zero-shot BLIP even outperforms models finetuned ...
BIBLIOTHEQUE/05_ML-FNDTNS/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera.md	3	# **CamPoint: Boosting Point Cloud Segmentation with Virtual Camera**
BIBLIOTHEQUE/05_ML-FNDTNS/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera.md	15	Local features aggregation and global information perception are the fundamental to point cloud segmentation. However, existing works often fall short in effectively identifying semantic relevant neighbors and face ch...
BIBLIOTHEQUE/05_ML-FNDTNS/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera.md	19	With the rising demand for remote sensing [60], autonomous driving [20], virtual reality [2], and robotic navigation [6], point cloud segmentation has become a critical technique for achieving accurate 3D environmenta...
BIBLIOTHEQUE/05_ML-FNDTNS/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera.md	25	tion and spatial modeling. Earlier approaches circumvented the challenge of modeling complex point cloud by projecting it into 2D data structures [20, 44, 66] or voxelising it into 3D dense voxels [27, 42, 61] for lea...
BIBLIOTHEQUE/05_ML-FNDTNS/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera.md	29	Despite impressive progress in point cloud segmentation, effectively searching neighbors for local and efficiently perceiving semantic for global remain the open challenges. In this paper, we introduce *CamPoint*, a s...
BIBLIOTHEQUE/05_ML-FNDTNS/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera.md	35	Technically, CamPoint initially employs multiple virtual cameras to project the point cloud from distinct views, generating the camera visibility feature for each point according to depth, where each dimension represe...
BIBLIOTHEQUE/05_ML-FNDTNS/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera.md	37	- We explore a novel framework based on virtual cameras, CamPoint, for point cloud segmentation which effectively learns contextual information.
BIBLIOTHEQUE/05_ML-FNDTNS/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera.md	56	Given a point cloud $\mathcal{P}=\{p_i=(s_i,e_i)|i=1,...,M\}$ , where $s_i\in\mathbb{R}^3$ denotes point coordinates (x,y,z) and $e_i$ is the feature embedding such as intensities and elongation, our goal is to segmen...
BIBLIOTHEQUE/05_ML-FNDTNS/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera.md	62	*Camera setting*. To capture comprehensive information, we strategically position virtual cameras using Look-at method in OpenGL [43], rather than setting camera positions randomly. By specifying the position of the t...
BIBLIOTHEQUE/05_ML-FNDTNS/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera.md	92	where $ED_{max}$ is the Euclidean distance between the two most distant positions in the point cloud, and $\gamma$ is the harmonic factor that balances the influence of distance and semantic constraints. According to ...
BIBLIOTHEQUE/05_ML-FNDTNS/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera.md	119	In this section, we conduct experiments on point cloud semantic segmentation and point cloud object part segmentation tasks. To show the efficacy and generalizability, we perform CamPoint to object classification task.
BIBLIOTHEQUE/05_ML-FNDTNS/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera.md	127	**Dataset.** S3DIS [1] is an indoor scene point cloud dataset reconstructed from RGB-D images captured by a Matterport camera with three structured light sensors. It covers
BIBLIOTHEQUE/05_ML-FNDTNS/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera.md	137	**Dataset.** The ShapeNetPart dataset contains approximately 16,000 3D models, spanning 16 object categories such as chairs, tables, and airplanes. Each 3D model is annotated into multiple parts (e.g., chair seat, bac...
BIBLIOTHEQUE/05_ML-FNDTNS/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera.md	143	Figure 4. Visualization of point cloud semantic segmentation on S3DIS [1] and ScanNetV2 [7].
BIBLIOTHEQUE/05_ML-FNDTNS/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera.md	147	Result. We conduct verification on the point cloud object part segmentation, reporting results as Instance mIoU and Class mIoU metrics in Table 3. Our method is able to maintain its high performance against the compet...
BIBLIOTHEQUE/05_ML-FNDTNS/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera.md	157	Table 1. Comparison of point cloud semantic segmentation on S3DIS [1] and ScanNetV2 [7].
BIBLIOTHEQUE/05_ML-FNDTNS/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera.md	194	Table 3. Comparison of point cloud instance segmentation on ShapeNetPart [65].
BIBLIOTHEQUE/05_ML-FNDTNS/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera.md	257	**Dataset.** ScanObjectNN [7] is a benchmark dataset for 3D object recognition and classification, consisting of 115 categories and around 15,000 real-scanned objects with partlevel annotations. ModelNet40 [58] is a w...
BIBLIOTHEQUE/05_ML-FNDTNS/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera.md	283	In this work, we proposed CamPoint, an innovative approach to point cloud segmentation that leverages virtual cameras to address limitations in existing methods, particularly in identifying semantically related neighb...
BIBLIOTHEQUE/05_ML-FNDTNS/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera/CamPoint- Boosting Point Cloud Segmentation with Virtual Camera.md	287	While CamPoint achieves significant performance improvements in point cloud segmentation by leveraging virtual cameras, certain limitations remain. The reliance on predefined camera placements, though effective, may l...
BIBLIOTHEQUE/05_ML-FNDTNS/CoCa- Contrastive Captioners/CoCa- Contrastive Captioners.md	25	image and video understanding [10, 11]. However, these models rely heavily on image annotations as labeled vectors and do not bake in knowledge of free-form human natural language, hindering their application to downs...
BIBLIOTHEQUE/05_ML-FNDTNS/CoCa- Contrastive Captioners/CoCa- Contrastive Captioners.md	94	**Zero-shot Transfer.** A pretrained CoCa model performs many tasks in a zero-shot manner by leveraging both image and text inputs, including zero-shot image classification, zero-shot image-text cross-retrieval, zero-...
BIBLIOTHEQUE/05_ML-FNDTNS/CoCa- Contrastive Captioners/CoCa- Contrastive Captioners.md	98	CoCa for Video Action Recognition. We use a simple approach to enable a learned CoCa model for video action recognition tasks. We first take multiple frames of a video and feed each frame into the *shared* image encod...
BIBLIOTHEQUE/05_ML-FNDTNS/CoCa- Contrastive Captioners/CoCa- Contrastive Captioners.md	102	Figure 3: CoCa for video recognition.
BIBLIOTHEQUE/05_ML-FNDTNS/CoCa- Contrastive Captioners/CoCa- Contrastive Captioners.md	129	Table 2: Image classification and video action recognition with frozen encoder or finetuned encoder.
BIBLIOTHEQUE/05_ML-FNDTNS/CoCa- Contrastive Captioners/CoCa- Contrastive Captioners.md	145	Our visual recognition experiments are conducted on ImageNet [9] as image recognition benchmark, and multiple video datasets including Kinetics-400 [57], Kinetics-600 [58], Kinetics-700 [59], Moments-in-Time [60] as t...
BIBLIOTHEQUE/05_ML-FNDTNS/CoCa- Contrastive Captioners/CoCa- Contrastive Captioners.md	147	**Frozen-feature.** We apply a pretrained frozen CoCa model on both image classification and video action recognition. The encoder is used for both tasks while the decoder is discarded. As discussed in Section 3.3, an...
BIBLIOTHEQUE/05_ML-FNDTNS/CoCa- Contrastive Captioners/CoCa- Contrastive Captioners.md	149	**Finetuning.** Based on the architecture of frozen-feature evaluation, we further finetune CoCa encoders on image and video datasets individually with a smaller learning rate of $1\times10^{-4}$ . More experimental d...
BIBLIOTHEQUE/05_ML-FNDTNS/CoCa- Contrastive Captioners/CoCa- Contrastive Captioners.md	189	**Zero-Shot Video Retrieval.** We evaluate video-text retrieval using CoCa on MSR-VTT [71] using the full split. Table 5 shows that CoCa produces the highest retrieval metrics for both text-to-video and video-to-text ...
BIBLIOTHEQUE/05_ML-FNDTNS/CoCa- Contrastive Captioners/CoCa- Contrastive Captioners.md	195	| | Te | $ext \rightarrow Vi$ | deo | $Video \rightarrow Text$ | | | | |
BIBLIOTHEQUE/05_ML-FNDTNS/CoCa- Contrastive Captioners/CoCa- Contrastive Captioners.md	201	Table 5: Zero-shot Video-Text Retrieval on MSR-VTT Full test set.
BIBLIOTHEQUE/05_ML-FNDTNS/CoCa- Contrastive Captioners/CoCa- Contrastive Captioners.md	327	We would like to thank Yi-Ting Chen, Kaifeng Chen, Ye Xia, Zhen Li, Chao Jia, Yinfei Yang, Zhengdong Zhang, Wei Han, Yuan Cao, Tao Zhu, Futang Peng, Soham Ghosh, Zihang Dai, Junnan Li, Ning Wang, Xin Li, Anelia Angelo...
BIBLIOTHEQUE/05_ML-FNDTNS/Deep Reinforcement Learning with Double Q-learning (Double DQN)/Deep Reinforcement Learning with Double Q-learning (Double DQN).md	364	| Video Pinball | 16256.90 | 17297.60 | 42684.07 | 70009.00 |
BIBLIOTHEQUE/05_ML-FNDTNS/Deep Reinforcement Learning with Double Q-learning (Double DQN)/Deep Reinforcement Learning with Double Q-learning (Double DQN).md	397	| James Bond 145.00 % 108.29 % Kangaroo 224.20 % 455.88 % Krull 277.01 % 351.33 % Kung-Fu Master 102.37 % 130.03 % Montezuma's Revenge 0.00 % 0.00 % Ms. Pacman 13.02 % 18.87 % Name This Game 278.29 % 263.74 % Pong 132...
BIBLIOTHEQUE/05_ML-FNDTNS/Deep Reinforcement Learning with Double Q-learning (Double DQN)/Deep Reinforcement Learning with Double Q-learning (Double DQN).md	398	| Kangaroo 224.20 % 455.88 % Krull 277.01 % 351.33 % Kung-Fu Master 102.37 % 130.03 % Montezuma's Revenge 0.00 % 0.00 % Ms. Pacman 13.02 % 18.87 % Name This Game 278.29 % 263.74 % Pong 132.00 % 139.00 % Private Eye 2....
BIBLIOTHEQUE/05_ML-FNDTNS/Deep Reinforcement Learning with Double Q-learning (Double DQN)/Deep Reinforcement Learning with Double Q-learning (Double DQN).md	399	| Krull 277.01 % 351.33 % Kung-Fu Master 102.37 % 130.03 % Montezuma's Revenge 0.00 % 0.00 % Ms. Pacman 13.02 % 18.87 % Name This Game 278.29 % 263.74 % Pong 132.00 % 139.00 % Private Eye 2.53 % 0.93 % Q*Bert 78.49 % ...
BIBLIOTHEQUE/05_ML-FNDTNS/Deep Reinforcement Learning with Double Q-learning (Double DQN)/Deep Reinforcement Learning with Double Q-learning (Double DQN).md	400	| Kung-Fu Master 102.37 % 130.03 % Montezuma's Revenge 0.00 % 0.00 % Ms. Pacman 13.02 % 18.87 % Name This Game 278.29 % 263.74 % Pong 132.00 % 139.00 % Private Eye 2.53 % 0.93 % Q*Bert 78.49 % 110.68 % River Raid 57.3...
BIBLIOTHEQUE/05_ML-FNDTNS/Deep Reinforcement Learning with Double Q-learning (Double DQN)/Deep Reinforcement Learning with Double Q-learning (Double DQN).md	401	| Montezuma's Revenge 0.00 % 0.00 % Ms. Pacman 13.02 % 18.87 % Name This Game 278.29 % 263.74 % Pong 132.00 % 139.00 % Private Eye 2.53 % 0.93 % Q*Bert 78.49 % 110.68 % River Raid 57.31 % 87.70 % Road Runner 232.91 % ...
BIBLIOTHEQUE/05_ML-FNDTNS/Deep Reinforcement Learning with Double Q-learning (Double DQN)/Deep Reinforcement Learning with Double Q-learning (Double DQN).md	402	| Ms. Pacman 13.02 % 18.87 % Name This Game 278.29 % 263.74 % Pong 132.00 % 139.00 % Private Eye 2.53 % 0.93 % Q*Bert 78.49 % 110.68 % River Raid 57.31 % 87.70 % Road Runner 232.91 % 617.42 % Robotank 508.97 % 458.76 ...
BIBLIOTHEQUE/05_ML-FNDTNS/Deep Reinforcement Learning with Double Q-learning (Double DQN)/Deep Reinforcement Learning with Double Q-learning (Double DQN).md	403	| Name This Game 278.29 % 263.74 % Pong 132.00 % 139.00 % Private Eye 2.53 % 0.93 % Q*Bert 78.49 % 110.68 % River Raid 57.31 % 87.70 % Road Runner 232.91 % 617.42 % Robotank 508.97 % 458.76 % Seaquest 25.94 % 39.41 % ...
BIBLIOTHEQUE/05_ML-FNDTNS/Deep Reinforcement Learning with Double Q-learning (Double DQN)/Deep Reinforcement Learning with Double Q-learning (Double DQN).md	404	| Pong 132.00 % 139.00 % Private Eye 2.53 % 0.93 % Q*Bert 78.49 % 110.68 % River Raid 57.31 % 87.70 % Road Runner 232.91 % 617.42 % Robotank 508.97 % 458.76 % Seaquest 25.94 % 39.41 % Space Invaders 121.49 % 199.87 % ...
