year,title,url
2019,"VCR: Visual Commonsense Reasoning (""From Recognition to Cognition..."")",https://arxiv.org/pdf/1811.10830.pdf
2025,Vector Symbolic Algebras for the Abstraction and Reasoning Corpus,https://arxiv.org/pdf/2511.08747.pdf
2024,VG4D: Vision-Language Model Goes 4D Video Recognition,https://arxiv.org/pdf/2404.11605.pdf
2021,Video Swin Transformer,https://arxiv.org/pdf/2106.13230.pdf
2024,Video-MME: The First-Ever Comprehensive Evaluation Benchmark of Multi-modal LLMs in Video Analysis,https://arxiv.org/pdf/2405.21075.pdf
2019,VideoBERT: A Joint Model for Video and Language Representation Learning,https://arxiv.org/pdf/1904.01766.pdf
2021,VideoCLIP: Contrastive Pretraining for Zero-Shot Video-Text Understanding,https://arxiv.org/pdf/2109.14084.pdf
2022,ViewFormer: NeRF-free Neural Rendering from Few Images Using Transformers,https://arxiv.org/pdf/2203.10157.pdf
2019,ViLBERT: Pretraining Task-Agnostic Vision-and-Language Representations,https://arxiv.org/pdf/1908.02265.pdf
2021,ViLT: Vision-and-Language Transformer Without Convolution or Region Supervision,https://arxiv.org/pdf/2102.03334.pdf
2025,VisioMath: Benchmarking Figure-based Mathematical Reasoning in LMMs,https://arxiv.org/pdf/2506.06727.pdf
2019,VisualBERT: A Simple and Performant Baseline for Vision and Language,https://arxiv.org/pdf/1908.03557.pdf
2022,ViTDet: Exploring Plain ViT Backbones for Object Detection,https://arxiv.org/pdf/2203.16527.pdf
2018,VizWiz Grand Challenge: Answering Visual Questions from Blind People,https://arxiv.org/pdf/1802.08218.pdf
2020,"Vokenization: Improving Language Understanding with Contextualized, Visual-Grounded Supervision",https://arxiv.org/pdf/2010.06775.pdf
2021,Voxel Transformer for 3D Object Detection (VoTr),https://arxiv.org/pdf/2109.02497.pdf
2023,VoxFormer: Sparse Voxel Transformer for Camera-based 3D Semantic Scene Completion,https://arxiv.org/pdf/2302.12251.pdf
2017,"VQA v2.0 (""Making the V in VQA Matter"")",https://arxiv.org/pdf/1612.00837.pdf
2015,VQA: Visual Question Answering,https://arxiv.org/pdf/1505.00468.pdf
2025,VRoPE: Rotary Position Embedding for Video Large Language Models,https://arxiv.org/pdf/2502.11664.pdf
2025,WALRUS: A Cross-Domain Foundation Model for Continuum Dynamics,https://arxiv.org/pdf/2511.15684.pdf
2024,What matters when building vision-language models? (Idefics2),https://arxiv.org/pdf/2405.02246.pdf
2022,Winoground: Probing Vision-Language Models for Compositionality,https://arxiv.org/pdf/2204.03162.pdf
2019,XLNet: Generalized Autoregressive Pretraining for Language Understanding,https://arxiv.org/pdf/1906.08237.pdf
2022,XPos / Length-Extrapolatable Transformer,https://arxiv.org/pdf/2212.10554.pdf
2023,YaRN: Efficient Context Window Extension of Large Language Models,https://arxiv.org/pdf/2309.00071.pdf
2021,Zero-Shot Text-to-Image Generation (DALL-E),https://arxiv.org/pdf/2102.12092.pdf
2020,ZeRO: Memory Optimizations Toward Training Trillion Parameter Models,https://arxiv.org/pdf/1910.02054.pdf
