year,title,url
2021,GSM8K: Training Verifiers to Solve Math Word Problems,https://arxiv.org/abs/2110.14168
2025,"Gated Attention for LLMs: Non-linearity, Sparsity, Sink-Free","https://arxiv.org/pdf/2505.06708.pdf ""Gated Attention for LLMs (2025) — arXiv"""
2024,Gaussian Adaptive Attention Is All You Need,"https://arxiv.org/pdf/2401.11143.pdf ""Gaussian Adaptive Attention (2024) — arXiv"""
2023,Gemini: A Family of Highly Capable Multimodal Models,"https://arxiv.org/pdf/2312.11805.pdf ""Gemini (2023) — arXiv"""
2015,"General Program Synthesis Benchmark Suite (PSB / ""PSB1"")",https://www.cs.hamilton.edu/~thelmuth/Pubs/2015-GECCO-benchmark-suite.pdf
2015,General Program Synthesis Benchmark Suite (PSB / PSB1),https://www.cs.hamilton.edu/~thelmuth/Pubs/2015-GECCO-benchmark-suite.pdf
2024,Generalized Planning for the Abstraction and Reasoning Corpus (GPAR),https://arxiv.org/abs/2401.07426
2019,Generating Long Sequences with Sparse Transformers,https://arxiv.org/abs/1904.10509
2019,Generating Long Sequences with Sparse Transformers,https://arxiv.org/abs/2203.16527
2014,Generative Adversarial Networks (GANs),MISSING
2020,Generative Pretraining from Pixels,"https://cdn.openai.com/papers/Generative_Pretraining_from_Pixels_V2.pdf ""Generative Pretraining from Pixels (2020) — OpenAI"""
2020,Generative Pretraining from Pixels,"https://cdn.openai.com/papers/Generative_Pretraining_from_Pixels_V2.pdf ""Generative Pretraining from Pixels (2020) — OpenAI"""
2020,Generative Pretraining from Pixels (iGPT),https://cdn.openai.com/papers/Generative_Pretraining_from_Pixels_V2.pdf
2020,Generative Pretraining from Pixels (iGPT),https://arxiv.org/abs/2005.12872
2024,Generative Verifiers / GenRM: Reward Modeling as Next-Token Prediction,https://neurips.cc/virtual/2024/104300
2021,Goal-Aware Neural SAT Solver (QuerySAT / goal-aware guidance),https://arxiv.org/pdf/2106.07162
2025,Graph Perceiver IO,https://www.sciencedirect.com/science/article/abs/pii/S0031320325005497
2023,Graph of Thoughts (GoT),https://arxiv.org/abs/2308.09687
2021,Graphormer: Do Transformers Really Perform Bad for Graph Representation?,https://arxiv.org/abs/2106.05234
2023,Grokking Modular Arithmetic,https://arxiv.org/abs/2301.02679
2024,Grokking Modular Polynomials,https://arxiv.org/abs/2406.03495
2022,Grokking: Generalization Beyond Overfitting on Small Algorithmic Datasets,https://arxiv.org/pdf/2201.02177
2019,Guiding SAT Solvers with Unsat-Core Predictions (NeuroCore),https://arxiv.org/pdf/1903.04671
2025,H-ARC (Human-ARC): A Comprehensive Behavioral Dataset for the Abstraction and Reasoning Corpus,https://www.nature.com/articles/s41597-025-05687-1
2024,H-ARC: A Robust Estimate of Human Performance on the Abstraction and Reasoning Corpus Benchmark,"https://arxiv.org/pdf/2409.01374.pdf ""H-ARC (2024) — arXiv"""
2025,HARPE: Head-Adaptive Rotary Position Encoding,https://aclanthology.org/2025.coling-main.326/
2024,HallusionBench: An Advanced Diagnostic Suite for Entangled Language Hallucination and Visual Illusion,https://arxiv.org/abs/2310.14566
2025,Head-Wise Adaptive Rotary Positional Encoding (HARoPE),"https://arxiv.org/pdf/2510.10489.pdf ""HARoPE (2025) — arXiv"""
2019,HellaSwag: Can a Machine Really Finish Your Sentence?,https://arxiv.org/abs/1905.07830
2024,HiRoPE: Length Extrapolation for Code Models Using Hierarchical Rotary Position Embedding,https://aclanthology.org/2024.acl-long.735/
2025,Hierarchical Reasoning Model (HRM),https://arxiv.org/html/2506.21734v1
2025,Hierarchical Reasoning Model (HRM),"https://arxiv.org/pdf/2506.21734.pdf ""Hierarchical Reasoning Model (2025) — arXiv"""
2014,Hierarchy of Intrinsic Timescales in Cortex,"https://www.cns.nyu.edu/wanglab/publications/pdf/murray.nn2014.pdf ""Hierarchy of Intrinsic Timescales in Cortex (2014) — NYU"""
2015,High-Dimensional Continuous Control Using Generalized Advantage Estimation (GAE),https://arxiv.org/abs/1506.02438
2022,Holistic Evaluation of Language Models (HELM),https://arxiv.org/abs/2211.09110
2018,"HotpotQA: A Dataset for Diverse, Explainable Multi-hop Question Answering",https://arxiv.org/abs/1809.09600
2018,"HotpotQA: A Dataset for Diverse, Explainable Multi-hop Question Answering",https://aclanthology.org/D18-1259/
2020,How Can Self-Attention Networks Recognize Dyck-n Languages?,https://aclanthology.org/2020.findings-emnlp.384.pdf
2020,How Much Position Information Do Convolutional Neural Networks Encode?,https://openreview.net/pdf/2267055f8221e283014aba7ef46092ba93ff450f.pdf
2019,HowTo100M: Learning a Text-Video Embedding by Watching Narrated Videos,"https://arxiv.org/pdf/1906.03327.pdf ""HowTo100M (2019) — arXiv"""
2015,Human-level Control through Deep Reinforcement Learning (DQN),https://web.stanford.edu/class/psych209/Readings/MnihEtAlHassibis15NatureControlDeepRL.pdf
2015,Human-level Control through Deep Reinforcement Learning (DQN),https://web.stanford.edu/class/psych209/Readings/MnihEtAlHassibis15NatureControlDeepRL.pdf
2013,ICFP Programming Competition,https://dspace.mit.edu/bitstream/handle/1721.1/137904/1611.07627.pdf?isAllowed=y&sequence=2
2018,IMPALA: Scalable Distributed Deep-RL with Importance Weighted Actor-Learner Architectures,https://arxiv.org/abs/1802.01561
2018,IMPALA: Scalable Distributed Deep-RL with Importance Weighted Actor-Learner Architectures,https://arxiv.org/abs/1802.01561
2018,Image Transformer,https://arxiv.org/abs/1802.05751
2018,Image Transformer,https://arxiv.org/abs/1802.05751
2022,Image as a Foreign Language: BEiT Pretraining for All Vision and Vision-Language Tasks,"https://arxiv.org/pdf/2208.10442.pdf ""Image as a Foreign Language / BEiT pretraining (2022) — arXiv"""
2022,Image as a Foreign Language: BEiT Pretraining for All Vision and Vision-Language Tasks,"https://arxiv.org/pdf/2208.10442.pdf ""Image as a Foreign Language (2022) — arXiv"""
2012,ImageNet Classification with Deep Convolutional Neural Networks (AlexNet),MISSING
2009,ImageNet: A Large-Scale Hierarchical Image Database,https://www.image-net.org/static_files/papers/imagenet_cvpr09.pdf
2024,Implicit Factorized Transformer (IFactFormer),https://www.sciencedirect.com/science/article/pii/S2095034924000382
2018,Improving Language Understanding by Generative Pre-Training,https://cdn.openai.com/research-covers/language-unsupervised/language_understanding_paper.pdf
2015,Inferring Algorithmic Patterns with Stack-Augmented Recurrent Nets,https://arxiv.org/abs/1503.01007
1957,Information Theory and Statistical Mechanics,https://bayes.wustl.edu/etj/articles/theory.1.pdf
2023,Instruction-Following Evaluation for Large Language Models (IFEval),https://arxiv.org/abs/2311.07911
2024,Interactive4D: Interactive 4D LiDAR Segmentation,https://arxiv.org/abs/2410.08206
2021,Is Space-Time Attention All You Need for Video Understanding? (TimeSformer),"https://arxiv.org/pdf/2102.05095.pdf ""TimeSformer (2021) — arXiv"""
2021,Jacobian regularization for equilibrium models,MISSING
2022,Jacobian-Free Backpropagation for Implicit Networks (JFB),https://www.math.emory.edu/site/cmds-reuret/projects/2022-implicit/JFB.pdf
2023,Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena,https://arxiv.org/abs/2306.05685
2020,Just-in-Time Learning for Bottom-Up Enumerative Synthesis (PROBE),https://cseweb.ucsd.edu/~hpeleg/probe-oopsla20.pdf
2022,KERPLE: Kernelized Relative Positional Embedding for Length Extrapolation,https://arxiv.org/abs/2205.09921
Year unknown,Karel dataset,https://msr-redmond.github.io/karel-dataset/
2023,Kosmos-1: Language Is Not All You Need,"https://arxiv.org/pdf/2302.14045.pdf ""Kosmos-1 (2023) — arXiv"""
2021,LAION-400M: Open Dataset for CLIP Training,"https://arxiv.org/pdf/2111.02114.pdf ""LAION-400M (2021) — arXiv"""
2022,LAION-5B: An Open Large-Scale Dataset for Training Next Generation Image-Text Models,"https://arxiv.org/pdf/2210.08402.pdf ""LAION-5B (2022) — arXiv"""
2022,LAION-5B: An open large-scale dataset for training next generation image-text models,https://laion.ai/laion-5b-a-new-era-of-open-large-scale-multi-modal-datasets/
2022,LIFT: Learning 4D LiDAR Image Fusion Transformer for 3D Object Detection,https://openaccess.thecvf.com/content/CVPR2022/papers/Zeng_LIFT_Learning_4D_LiDAR_Image_Fusion_Transformer_for_3D_Object_CVPR_2022_paper.pdf
2022,LIFT: Learning 4D LiDAR Image Fusion Transformer for 3D Object Detection,https://openaccess.thecvf.com/content/CVPR2022/papers/Zeng_LIFT_Learning_4D_LiDAR_Image_Fusion_Transformer_for_3D_Object_CVPR_2022_paper.pdf
2024,LLFormer4D: LiDAR-based lane detection method,https://ietresearch.onlinelibrary.wiley.com/doi/10.1049/cvi2.12338
2025,LLaVA-4D: Embedding Spatiotemporal Prompt into LMMs,"https://arxiv.org/pdf/2505.12253.pdf ""LLaVA-4D (2025) — arXiv"""
2023,LLaVA: Large Language-and-Vision Assistant,"https://arxiv.org/pdf/2304.08485.pdf ""LLaVA (2023) — arXiv"""
2025,LOOPE: Learnable Optimal Patch Order in Vision Transformers,"https://arxiv.org/pdf/2504.14386.pdf ""LOOPE (2025) — arXiv"""
2024,LTD-Bench: Evaluating Large Language Models by Letting Them Draw,https://openreview.net/forum?id=TG5rvKyEbu
2025,LVSM: A Large View Synthesis Model with Minimal 3D Inductive Bias,https://proceedings.iclr.cc/paper_files/paper/2025/hash/9676c5283df26cabca412ca66b164a7d-Abstract-Conference.html
2019,LXMERT: Learning Cross-Modality Encoder Representations,"https://arxiv.org/pdf/1908.07490.pdf ""LXMERT (2019) — arXiv"""
2023,Language Agent Tree Search (LATS),https://arxiv.org/abs/2310.04406
2020,Language Models are Few-Shot Learners (GPT-3),MISSING
2020,Language Models are Few-Shot Learners (GPT-3),https://arxiv.org/pdf/2005.14165
2020,Language Models are Few-Shot Learners (GPT-3),https://arxiv.org/pdf/2005.14165
2021,Latent Execution for Neural Program Synthesis (LaSynth),https://proceedings.neurips.cc/paper/2021/file/ba3c95c2962d3aab2f6e667932daa3c5-Paper.pdf
2016,Layer Normalization,https://arxiv.org/abs/1607.06450
2023,LeaF: Learning Frames for 4D Point Cloud Sequence Understanding,https://openaccess.thecvf.com/content/ICCV2023/papers/Liu_LeaF_Learning_Frames_for_4D_Point_Cloud_Sequence_Understanding_ICCV_2023_paper.pdf
2022,Learn to Explain: Multimodal Reasoning via Thought Chains for Science Question Answering (ScienceQA),https://arxiv.org/abs/2209.09513
2018,Learning Explanatory Rules from Noisy Data / Differentiable ILP (dILP),https://jair.org/index.php/jair/article/view/11172/26376
2024,Learning Iterative Reasoning through Energy Diffusion,"https://arxiv.org/pdf/2406.11179.pdf ""Energy Diffusion Iterative Reasoning (2024) — arXiv"""
2025,Learning Modular Exponentiation with Transformers,https://arxiv.org/html/2506.23679v1
1986,Learning Representations by Back-Propagating Errors,https://www.nature.com/articles/323533a0
2012,Learning Semantic String Transformations from Examples,https://vldb.org/pvldb/vol5/p740_rishabhsingh_vldb2012.pdf
2012,Learning Semantic String Transformations from Examples,MISSING
2021,Learning Transferable Visual Models From Natural Language Supervision (CLIP),https://arxiv.org/pdf/2103.00020
2021,Learning Transferable Visual Models From Natural Language Supervision (CLIP),https://arxiv.org/pdf/2103.00020
2021,Learning Transferable Visual Models From Natural Language Supervision (CLIP),"https://arxiv.org/pdf/2103.00020.pdf ""CLIP (2021) — arXiv"""
2018,Learning a SAT Solver from Single-Bit Supervision (NeuroSAT),https://arxiv.org/abs/1802.03685
2020,Learning to Encode Position for Transformer with Continuous Dynamical Model (FLOATER),https://arxiv.org/pdf/2003.09229
2014,Learning to Execute,https://arxiv.org/abs/1410.4615
1988,Learning to Predict by the Methods of Temporal Differences,https://incompleteideas.net/papers/sutton-88-with-erratum.pdf
2015,Learning to Transduce with Unbounded Memory,https://arxiv.org/abs/1506.02516
2003,Least-Squares Policy Iteration (LSPI),https://www.jmlr.org/papers/v4/lagoudakis03a.html
2024,Length Extrapolation of Causal Transformers without Position Encoding (NoPE),"https://aclanthology.org/2024.findings-acl.834.pdf ""NoPE (2024) — ACL Anthology"""
2024,Length Extrapolation of Transformers: A Survey from the Perspective of Positional Encoding,"https://aclanthology.org/2024.findings-emnlp.582.pdf ""Length Extrapolation Survey (2024) — ACL Anthology"""
2024,Length Generalization of Causal Transformers without Position Encoding,https://arxiv.org/abs/2404.12224
2024,Length-Controlled AlpacaEval,https://arxiv.org/abs/2404.04475
2025,Less is More: Recursive Reasoning with Tiny Networks,"https://arxiv.org/pdf/2510.04871.pdf ""Less is More: Recursive Reasoning with Tiny Networks (2025) — arXiv"""
2025,Less is More: Recursive Reasoning with Tiny Networks (TRM),https://ar5iv.org/abs/2510.04871
2025,Less is More: Recursive Reasoning with Tiny Networks (TRM),https://arcprize.org/blog/arc-prize-2025-results-analysis
2018,Leveraging Grammar and Reinforcement Learning for Neural Program Synthesis,https://arxiv.org/abs/1805.04276
2018,Leveraging Grammar and Reinforcement Learning for Neural Program Synthesis,https://arxiv.org/abs/1805.04276
2017,Lie-Access Neural Turing Machines (LANTM),https://openreview.net/pdf?id=Byiy-Pqlx
2024,LieRE: Lie Rotational Positional Encodings,"https://arxiv.org/pdf/2406.10322.pdf ""LieRE (2024) — arXiv"""
2018,ListOps: A Diagnostic Dataset for Latent Tree Learning,https://arxiv.org/abs/1804.06028
2018,ListOps: A Diagnostic Dataset for Latent Tree Learning,https://aclanthology.org/N18-4013/
2024,"LiveBench: A Challenging, Contamination-Free LLM Benchmark",https://arxiv.org/abs/2406.19314
2021,LoRA: Low-Rank Adaptation of Large Language Models,https://arxiv.org/abs/2106.09685
2023,LogiQA 2.0 - An Improved Dataset for Logical Reasoning in NLU,https://frcchang.github.io/pub/An%20Improved%20Dataset%20for%20Logical%20Reasoning%20in%20Natural%20Language%20Understanding.pdf
2020,LogiQA: A Challenge Dataset for Machine Reading Comprehension with Logical Reasoning,https://www.ijcai.org/proceedings/2020/501
2016,Logic Tensor Networks: Deep Learning and Logical Reasoning from Data and Knowledge,https://arxiv.org/abs/1606.04422
2020,Long Range Arena (LRA): A Benchmark for Efficient Transformers,https://arxiv.org/abs/2011.04006
1997,Long Short-Term Memory (LSTM),https://www.bioinf.jku.at/publications/older/2604.pdf
2023,"LongBench: A Bilingual, Multitask Benchmark for Long Context Understanding",https://arxiv.org/abs/2308.14508
2024,LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens,https://arxiv.org/pdf/2402.13753
2024,LookHere: Vision Transformers with Directed Attention Generalize and Extrapolate,https://arxiv.org/abs/2405.13985
2021,MATH: Measuring Mathematical Problem Solving,https://arxiv.org/abs/2103.03874
2024,"MHaluBench (from ""Unified Hallucination Detection..."")",https://aclanthology.org/2024.acl-long.178.pdf
2024,MM-Vet v2,https://arxiv.org/abs/2408.00765
2023,MM-Vet: Evaluating Large Multimodal Models for Integrated Capabilities,https://arxiv.org/abs/2308.02490
2023,MMBench: Evaluating Multimodal LLMs,"https://arxiv.org/pdf/2307.06281.pdf ""MMBench (2023) — arXiv"""
2023,MMBench: Is Your Multi-modal Model an All-around Player?,https://arxiv.org/abs/2307.06281
2023,MMBench: Is Your Multi-modal Model an All-around Player?,https://arxiv.org/abs/2307.06281
2023,MME: A Comprehensive Evaluation Benchmark for Multimodal Large Language Models,https://arxiv.org/abs/2306.13394
2024,MMLU-Pro: A More Robust and Challenging Multi-Task Language Understanding Benchmark,https://arxiv.org/abs/2406.01574
2025,MMMU-Pro: A More Robust Multi-discipline Multimodal Understanding and Reasoning Benchmark,https://aclanthology.org/2025.acl-long.736.pdf
2023,MMMU: A Massive Multi-discipline Multimodal Understanding and Reasoning Benchmark for Expert AGI,https://arxiv.org/abs/2311.16502
2023,MMMU: A Massive Multi-discipline Multimodal Understanding and Reasoning Benchmark for Expert AGI,https://arxiv.org/abs/2311.16502
2023,MMMU: A Massive Multidiscipline Multimodal Benchmark,"https://arxiv.org/pdf/2311.16502.pdf ""MMMU (2023) — arXiv"""
2024,MT-Bench-101,https://aclanthology.org/2024.acl-long.401.pdf
2024,MVBench: A Comprehensive Multi-modal Video Understanding Benchmark,https://openaccess.thecvf.com/content/CVPR2024/papers/Li_MVBench_A_Comprehensive_Multi-modal_Video_Understanding_Benchmark_CVPR_2024_paper.pdf
2024,Machine Learning for Modular Multiplication,https://arxiv.org/html/2402.19254v1
2006,Making Working Memory Work: A Computational Model of Learning in the Prefrontal Cortex and Basal Ganglia,https://pubmed.ncbi.nlm.nih.gov/16378516/
2022,Mask2Former: Masked-attention Mask Transformer for Universal Image Segmentation,https://arxiv.org/abs/2112.01527
2023,Mask4D: End-to-End Mask-Based 4D Panoptic Segmentation for LiDAR Sequences,https://www.ipb.uni-bonn.de/wp-content/papercite-data/pdf/marcuzzi2023ral-meem.pdf
2023,Mask4Former: Mask Transformer for 4D Panoptic Segmentation,https://arxiv.org/abs/2309.16133
2023,Mask4Former: Mask Transformer for 4D Panoptic Segmentation,https://arxiv.org/abs/2309.16133
2021,MaskFormer,https://openaccess.thecvf.com/content/ICCV2023/papers/Chen_DiffusionDet_Diffusion_Model_for_Object_Detection_ICCV_2023_paper.pdf
2021,MaskFormer: Per-Pixel Classification is Not All You Need for Semantic Segmentation,https://arxiv.org/abs/2107.06278
2022,MaskGIT: Masked Generative Image Transformer,https://arxiv.org/abs/2202.04200
2022,Masked Autoencoders Are Scalable Vision Learners (MAE),https://arxiv.org/abs/2111.06377
2021,Masked Autoencoders Are Scalable Vision Learners (MAE),"https://arxiv.org/pdf/2111.06377.pdf ""MAE (2021) — arXiv"""
2022,Masked Autoencoders for Point Cloud Self-supervised Learning (Point-MAE),https://arxiv.org/abs/2203.06604
2019,"Mastering Atari, Go, Chess and Shogi by Planning with a Learned Model (MuZero)",https://www.nature.com/articles/s41586-020-03051-4
2020,"Mastering Atari, Go, Chess and Shogi by Planning with a Learned Model (MuZero)",https://www.nature.com/articles/s41586-020-03051-4
2017,Mastering Chess and Shogi by Self-Play with a General Reinforcement Learning Algorithm (AlphaZero),https://arxiv.org/abs/1712.01815
2025,Mastering diverse control tasks through world models (DreamerV3),https://www.nature.com/articles/s41586-025-08744-2
2016,Mastering the Game of Go with Deep Neural Networks and Tree Search (AlphaGo),https://www.nature.com/articles/nature16961
2025,MathClean: A Benchmark for Synthetic Mathematical Data,https://arxiv.org/html/2502.19058v1
2023,MathVista: Evaluating Mathematical Reasoning of Foundation Models in Visual Contexts,https://arxiv.org/abs/2310.02255
2023,MathVista: Evaluating Mathematical Reasoning of Foundation Models in Visual Contexts,https://arxiv.org/abs/2310.02255
2022,MaxViT: Multi-Axis Vision Transformer,"https://arxiv.org/pdf/2204.01697.pdf ""MaxViT (2022) — arXiv"""
2022,MaxViT: Multi-Axis Vision Transformer,"https://arxiv.org/pdf/2204.01697.pdf ""MaxViT (2022) — arXiv"""
2025,Maximizing the Position Embedding for Vision Transformers (MPVG),"# ""MPVG (2025) — Local Copy (no public PDF link provided)"""
2018,Maximum a Posteriori Policy Optimisation (MPO),https://arxiv.org/abs/1806.06920
2020,Measuring Massive Multitask Language Understanding (MMLU),https://arxiv.org/abs/2009.03300
2021,Measuring Mathematical Problem Solving With the MATH Dataset,https://arxiv.org/abs/2103.03874
2019,Megatron-LM / large-scale transformer training,MISSING
2022,Memorizing Transformers,https://arxiv.org/abs/2203.08913
2022,Memorizing Transformers / kNN-augmented attention (inference-time memory),MISSING
2024,Mesa-Extrapolation: A Weave Position Encoding Method for Enhanced Extrapolation in LLMs,https://arxiv.org/abs/2410.15859
2024,Mesa-Extrapolation: A Weave Position Encoding Method for Enhanced Extrapolation in LLMs,"https://proceedings.neurips.cc/paper_files/paper/2024/file/9446c291a8744a125a0bda5b18f4d5a1-Paper-Conference.pdf ""Mesa-Extrapolation (2024) — NeurIPS Proceedings"""
1847,Methode generale pour la resolution des systemes d'equations simultanees,https://ems.press/content/book-chapter-files/27368?nt=1
2014,Microsoft COCO: Common Objects in Context,https://arxiv.org/abs/1405.0312
2005,Microstructure of a spatial map in the entorhinal cortex,https://www.nature.com/articles/nature03721
2025,MindsAI,https://arcprize.org/competitions/2025/
2024,Mini-ARC: Solving Abstraction and Reasoning Puzzles with Small Transformer Models,https://www.paulfletcherhill.com/mini-arc.pdf
2024,Mini-ARC: Solving Abstraction and Reasoning Puzzles with Small Transformer Models,https://arcprize.org/competitions/2024/
2023,MiniGPT-4,"https://arxiv.org/pdf/2304.10592.pdf ""MiniGPT-4 (2023) — arXiv"""
2022,MuSiQue: Multihop Questions via Single-hop Question Composition,https://arxiv.org/abs/2108.00573
2021,Muesli: Combining Improvements in Policy Optimization,https://proceedings.mlr.press/v139/hessel21a/hessel21a.pdf
2021,Multiscale Vision Transformers (MViT),https://arxiv.org/abs/2104.11227
2018,Music Transformer,https://arxiv.org/pdf/1809.04281
2018,Music Transformer,https://arxiv.org/pdf/1809.04281
2018,NAPS: Natural Program Synthesis Dataset,https://arxiv.org/pdf/1807.03168
2019,NEZHA: Neural Contextualized Representation for Chinese Language Understanding,https://arxiv.org/pdf/1909.00204
2019,NLVR2: A Corpus for Reasoning about Natural Language Grounded in Photographs,https://lil.nlp.cornell.edu/nlvr/
2025,NVARC,https://arcprize.org/competitions/2025/
2025,NVARC solution to ARC-AGI-2 2025,https://arcprize.org/blog/arc-prize-2025-results-analysis
2008,Natural Actor-Critic,https://www.sciencedirect.com/science/article/pii/S0925231208000532
2025,Nested Learning: The Illusion of Deep Learning Architecture,"# ""Nested Learning (2025) — Local Copy (no public PDF link provided)"""
2005,Neural Fitted Q Iteration (NFQ),https://link.springer.com/chapter/10.1007/11564096_32
2015,Neural GPUs Learn Algorithms,https://arxiv.org/abs/1511.08228
2019,Neural Logic Machines (NLM),https://arxiv.org/abs/1904.11694
2016,Neural Module Networks (NMN),https://openaccess.thecvf.com/content_cvpr_2016/html/Andreas_Neural_Module_Networks_CVPR_2016_paper.html
2018,Neural Ordinary Differential Equations (Neural ODEs),https://arxiv.org/abs/1806.07366
2017,Neural Program Meta-Induction,https://papers.nips.cc/paper/6803-neural-program-meta-induction
2015,Neural Programmer-Interpreters (NPI),https://arxiv.org/abs/1511.06279
2015,Neural Programmer-Interpreters (NPI),MISSING
2015,Neural Programmer: Inducing Latent Programs with Gradient Descent,https://arxiv.org/abs/1511.04834
2017,Neural Theorem Provers / Differentiable Proving,MISSING
2014,Neural Turing Machines,"https://arxiv.org/pdf/1410.5401.pdf ""Neural Turing Machines (2014) — arXiv"""
2014,Neural Turing Machines (NTM),https://arxiv.org/abs/1410.5401
2014,Neural Turing Machines (NTM),https://arxiv.org/abs/1410.5401
1982,Neural networks and physical systems with emergent collective computational abilities,https://www.pnas.org/doi/10.1073/pnas.79.8.2554
1983,Neuronlike Adaptive Elements That Can Solve Difficult Learning Control Problems,https://incompleteideas.net/papers/barto-sutton-anderson-83.pdf
1961,New Results in Linear Filtering and Prediction Theory,https://asmedigitalcollection.asme.org/fluidsengineering/article/83/1/95/426820/New-Results-in-Linear-Filtering-and-Prediction
2021,Nystromformer: A Nystrom-Based Algorithm for Approximating Self-Attention,https://arxiv.org/pdf/2102.03902
2019,OK-VQA: A Visual Question Answering Benchmark Requiring External Knowledge,https://openaccess.thecvf.com/content_CVPR_2019/papers/Marino_OK-VQA_A_Visual_Question_Answering_Benchmark_Requiring_External_Knowledge_CVPR_2019_paper.pdf
2025,ONERULER: Benchmarking multilingual long-context language models,https://arxiv.org/abs/2503.01996
2020,OSCAR: Object-Semantics Aligned Pre-training for Vision-Language Tasks,"https://arxiv.org/pdf/2004.06165.pdf ""OSCAR (2020) — arXiv"""
2024,OccSora,https://github.com/wzzheng/OccSora
2024,OccWorld: Learning a 3D Occupancy World Model for Autonomous Driving,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/02024.pdf
2024,OccWorld: Learning a 3D Occupancy World Model for Autonomous Driving,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/02024.pdf
2025,Olympiad-level formal mathematical reasoning with large language models (AlphaProof),"https://www.nature.com/articles/s41586-025-09833-y.pdf ""AlphaProof (2025) — Nature"""
2024,Omni-ARC,https://arcprize.org/blog/arc-prize-2024-winners-technical-report
2024,Omni-ARC,https://arcprize.org/competitions/2024/
2019,On the Measure of Intelligence,https://arxiv.org/abs/1911.01547
2019,On the Measure of Intelligence,"https://arxiv.org/pdf/1911.01547.pdf ""On the Measure of Intelligence (2019) — arXiv"""
2019,On the Measure of Intelligence (ARC),https://arxiv.org/abs/1911.01547
2019,On the Measure of Intelligence (ARC),https://cavalab.org/srbench/
2019,On the Measure of Intelligence / ARC (Abstraction and Reasoning Corpus),MISSING
1994,On-line Q-learning Using Connectionist Systems,https://www.researchgate.net/profile/Mahesan-Niranjan/publication/2500611_On-Line_Q-Learning_Using_Connectionist_Systems/links/5438d5db0cf204cab1d6db0f/On-Line-Q-Learning-Using-Connectionist-Systems.pdf
2023,"One-Step Diffusion Distillation via Deep Equilibrium Models (Generative Equilibrium Transformer, GET)",https://papers.neurips.cc/paper_files/paper/2023/file/82f05a105c928c10706213952bf0c8b7-Paper-Conference.pdf
2024,OneFormer3D: One Transformer for Unified Point Cloud Segmentation,https://openaccess.thecvf.com/content/CVPR2024/papers/Kolodiazhnyi_OneFormer3D_One_Transformer_for_Unified_Point_Cloud_Segmentation_CVPR_2024_paper.pdf
2024,Open3DIS: Open-Vocabulary 3D Instance Segmentation with 2D Mask Guidance,https://openaccess.thecvf.com/content/CVPR2024/papers/Nguyen_Open3DIS_Open-Vocabulary_3D_Instance_Segmentation_with_2D_Mask_Guidance_CVPR_2024_paper.pdf
2018,OpenBookQA: Can a Suit of Armor Conduct Electricity?,https://arxiv.org/abs/1809.02789
2017,OptNet: Differentiable Optimization as a Layer in Neural Networks,https://arxiv.org/abs/1703.00443
2002,Optimal feedback control as a theory of motor coordination,https://pubmed.ncbi.nlm.nih.gov/12404008/
2004,Optimality principles in sensorimotor control,https://pubmed.ncbi.nlm.nih.gov/15332089/
2020,PCT: Point Cloud Transformer,https://arxiv.org/abs/2012.09688
2021,PCT: Point Cloud Transformer,https://link.springer.com/article/10.1007/s41095-021-0229-5
2025,PMFormer: Point mask transformer for outdoor point cloud semantic segmentation,https://www.sciopen.com/article/10.26599/CVM.2025.9450388
2023,"POPE (Polling-based Object Probing Evaluation) / ""Evaluating Object Hallucination in Large Vision-Language Models""",https://arxiv.org/abs/2305.10355
2024,POS-BERT: Point cloud one-stage BERT pre-training,https://www.sciencedirect.com/science/article/abs/pii/S0957417423030658
2021,PROGRES: A large-scale benchmark for few-shot program induction and synthesis,https://proceedings.mlr.press/v139/alet21a.html
Year unknown,PSB / PSB2,https://www.cs.hamilton.edu/~thelmuth/Pubs/2015-GECCO-benchmark-suite.pdf
2021,PSB2: The Second Program Synthesis Benchmark Suite,https://arxiv.org/pdf/2106.06086
2021,PSB2: The Second Program Synthesis Benchmark Suite,https://arxiv.org/pdf/2106.06086
2025,PV-DT3D: Point-voxel dual transformer for LiDAR 3D object detection,https://link.springer.com/article/10.1007/s11801-025-3134-9
2023,PaLM-E: An Embodied Multimodal Language Model,"https://arxiv.org/pdf/2303.03378.pdf ""PaLM-E (2023) — arXiv"""
2025,PanSt3R: Multi-view Consistent Panoptic Segmentation,https://openaccess.thecvf.com/content/ICCV2025/papers/Zust_PanSt3R_Multi-view_Consistent_Panoptic_Segmentation_ICCV_2025_paper.pdf
2021,Perceiver / Perceiver IO,https://arxiv.org/abs/2103.03206
2023,Plan-and-Solve Prompting,https://arxiv.org/abs/2305.04091
2021,Point 4D Transformer Networks for Spatio-Temporal Modeling in Point Cloud Videos (P4Transformer),https://openaccess.thecvf.com/content/CVPR2021/papers/Fan_Point_4D_Transformer_Networks_for_Spatio-Temporal_Modeling_in_Point_Cloud_CVPR_2021_paper.pdf
