year,title,url
2021,Per-Pixel Classification is Not All You Need for Semantic Segmentation (MaskFormer),https://papers.neurips.cc/paper_files/paper/2021/file/950a4152c2b4aa3ad78bdd6b366cc179-Paper.pdf
2021,Point 4D Transformer Networks for Spatio-Temporal Modeling in Point Cloud Videos (P4Transformer),https://openaccess.thecvf.com/content/CVPR2021/papers/Fan_Point_4D_Transformer_Networks_for_Spatio-Temporal_Modeling_in_Point_Cloud_CVPR_2021_paper.pdf
2024,Point cloud semantic segmentation with adaptive spatial structure graph transformer (ASGFormer),https://www.sysuzxc.site/paper/2024_Point%20cloud%20semantic%20segmentation%20with%20adaptive%20spatial%20structure%20graph%20transformer.pdf
2025,Point mask transformer for outdoor point cloud semantic segmentation (PMFormer),https://www.sciopen.com/article_pdf/1942505668075868162.pdf
2022,Point Primitive Transformer for Long-Term 4D Point Cloud Video Understanding (PPTr),https://www.ecva.net/papers/eccv_2022/papers_ECCV/papers/136890018.pdf
2021,Point Transformer (PT),https://openaccess.thecvf.com/content/ICCV2021/papers/Zhao_Point_Transformer_ICCV_2021_paper.pdf
2024,"Point Transformer V3: Simpler, Faster, Stronger",https://openaccess.thecvf.com/content/CVPR2024/papers/Wu_Point_Transformer_V3_Simpler_Faster_Stronger_CVPR_2024_paper.pdf
2025,Point-voxel dual transformer for LiDAR 3D object detection (PV-DT3D),https://www.researching.cn/ArticlePdf/m00050/2025/21/9/6.pdf
2015,Pointer Networks,/home/jake/Developer/timeline/BIBLIOTHEQUE/18_Pointer_Networks.pdf
2000,Policy Gradient Methods for Reinforcement Learning with Function Approximation,https://papers.nips.cc/paper/1713-policy-gradient-methods-for-reinforcement-learning-with-function-approximation.pdf
2024,POS-BERT: Point cloud one-stage BERT pre-training,https://www.sciencedirect.com/science/article/pii/S0957417423030658/pdf
2023,Precise Zero-Shot Dense Retrieval without Relevance Labels,/home/jake/Developer/timeline/BIBLIOTHEQUE/30_Precise_Zero_Shot_Dense_Retrieval_without_Relevance_Labels.pdf
1999,Predictive coding in the visual cortex,https://pmc.ncbi.nlm.nih.gov/articles/PMC4311762/
1999,Predictive coding in the visual cortex: a functional interpretation of some extra-classical receptive-field effects,https://homes.cs.washington.edu/~rao/Rao-Ballard-NN-1999.pdf
2025,Product of Experts with LLMs: Boosting Performance on ARC Is a Matter of Perspective,https://arxiv.org/pdf/2505.07859.pdf
2021,PROGRES: A large-scale benchmark for few-shot program induction and synthesis,https://proceedings.mlr.press/v139/alet21a/alet21a.pdf
2021,"ProofWriter: Generating Implications, Proofs, and Abductive Statements over Natural Language",https://aclanthology.org/2021.findings-acl.317.pdf
2021,PSB2: The Second Program Synthesis Benchmark Suite (PSB2),https://arxiv.org/pdf/2106.06086.pdf
2023,QLoRA: Efficient Finetuning of Quantized LLMs,https://arxiv.org/pdf/2305.14314.pdf
2014,Quantifying the Rise and Fall of Complexity in Closed Systems: The Coffee Automaton,/home/jake/Developer/timeline/BIBLIOTHEQUE/3_Quantifying_the_Rise_and_Fall_of_Complexity_in_Closed_Systems_The_Coffee_Automaton.pdf
2025,R-PRM: Reasoning-Driven Process Reward Modeling,https://aclanthology.org/2025.emnlp-main.679.pdf
2020,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909.pdf
1959,Receptive fields of single neurones in the cat's striate cortex,https://pmc.ncbi.nlm.nih.gov/articles/PMC1363130/
1962,"Receptive Fields, Binocular Interaction, and Functional Architecture in the Cat's Visual Cortex",https://www.gatsby.ucl.ac.uk/~lmatthey/teaching/tn1/additional/systems/JPhysiol-1962-Hubel-106-54.pdf
2019,Recurrent Experience Replay in Distributed Reinforcement Learning (R2D2),https://openreview.net/pdf?id=r1lyTjAqYX
2014,Recurrent Neural Network Regularization,/home/jake/Developer/timeline/BIBLIOTHEQUE/15_Recurrent_Neural_Network_Regularization.pdf
2018,Recurrent Relational Networks (RRN),https://proceedings.neurips.cc/paper_files/paper/2018/file/b9f94c77652c9a76fc8a442748cd54bd-Paper.pdf
2025,Reflection System for the Abstraction and Reasoning Corpus,https://openreview.net/pdf?id=kRFwzuv0ze
2025,Relation3D: Enhancing Relation Modeling for Point Cloud Instance Segmentation,https://openaccess.thecvf.com/content/CVPR2025/papers/Lu_Relation3D__Enhancing_Relation_Modeling_for_Point_Cloud_Instance_Segmentation_CVPR_2025_paper.pdf
2018,Relational recurrent neural networks,/home/jake/Developer/timeline/BIBLIOTHEQUE/24_Relational_recurrent_neural_networks.pdf
2010,Relative Entropy Policy Search (REPS),https://ojs.aaai.org/index.php/AAAI/article/view/7727/7588
2024,Repeated Examples Help Learn Arithmetic,https://openreview.net/pdf?id=qoUHqnE6A0
2024,Resonance RoPE: Improving Context Length Generalization of Large Language Models,https://aclanthology.org/2024.findings-acl.32.pdf
2025,RetentiveBEV: BEV transformer for visual 3D object detection,https://journals.sagepub.com/doi/pdf/10.1177/01423312241308367
2020,Rethinking Positional Encoding in Language Pre-training (TUPE),https://openreview.net/pdf?id=09-528y2Fgf
2025,Rethinking Visual Intelligence: Insights from Video Pretraining,https://arxiv.org/pdf/2510.24448.pdf
2020,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,/home/jake/Developer/timeline/BIBLIOTHEQUE/29_Retrieval_Augmented_Generation_for_Knowledge_Intensive_NLP_Tasks.pdf
2025,Revisiting the Test-Time Scaling of o1-like Models,https://aclanthology.org/2025.acl-long.232.pdf
2024,RoPE scaling analysis + new scaling,https://aclanthology.org/2024.emnlp-main.414.pdf
2024,Rotary Position Embedding for Vision Transformer,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/01584.pdf
2020,Scaling Laws for Neural Language Models,/home/jake/Developer/timeline/BIBLIOTHEQUE/26_Scaling_Laws_for_Neural_Language_Models.pdf
2025,Scaling Transformer-Based Novel View Synthesis with Models Token Disentanglement and Synthetic Data,https://openaccess.thecvf.com/content/ICCV2025/papers/Nair_Scaling_Transformer-Based_Novel_View_Synthesis_with_Models_Token_Disentanglement_and_ICCV_2025_paper.pdf
2024,ScatterFormer: Efficient Voxel Transformer with Scattered Linear Attention,https://arxiv.org/pdf/2401.00912.pdf
2020,SE(3)-Transformers: 3D Roto-Translation Equivariant Attention Networks,https://proceedings.neurips.cc/paper/2020/hash/15231a7ce4ba789d13b722cc5c955834-Paper.pdf
2018,Search-based Program Synthesis,https://www.cis.upenn.edu/~alur/CACM18.pdf
2024,Searching Latent Program Spaces,https://raw.githubusercontent.com/clement-bonnet/lpn/7f86b1d11ea37ba173700dbac8604393eac6da37/paper.pdf
2024,SEED-Bench: Benchmarking Multimodal LLMs with Generative Comprehension,https://openaccess.thecvf.com/content/CVPR2024/papers/Li_SEED-Bench_Benchmarking_Multimodal_Large_Language_Models_CVPR_2024_paper.pdf
2023,Segment Anything (SAM),https://openaccess.thecvf.com/content/ICCV2023/papers/Kirillov_Segment_Anything_ICCV_2023_paper.pdf
2024,SegPoint: Segment Any Point Cloud via Large Language Model,https://arxiv.org/pdf/2407.13761.pdf
2022,Self-Consistency Improves Chain of Thought Reasoning in Language Models,https://arxiv.org/pdf/2203.11171.pdf
2025,Self-Improving Language Models for Evolutionary Program Synthesis: A Case Study on ARC-AGI (SOAR),https://openreview.net/pdf?id=z4IG090qt2
1992,Separate visual pathways for perception and action (GoodaleMilner92),https://cnbc.cmu.edu/braingroup/papers/goodale_milner_1992.pdf
2018,Set Transformer: A Framework for Attention-based Permutation-Invariant Neural Networks,https://arxiv.org/pdf/1810.00825.pdf
2020,Sharpness-Aware Minimization for Efficiently Improving Generalization (SAM),https://arxiv.org/pdf/2010.01412.pdf
1992,Simple Statistical Gradient-Following Algorithms for Connectionist Reinforcement Learning (REINFORCE),https://link.springer.com/content/pdf/10.1007/BF00992696.pdf
2024,Simultaneous Instance Pooling & Bag Selection for MIL using ViTs,https://link.springer.com/content/pdf/10.1007/s00521-024-09417-3.pdf
2020,Solver-in-the-Loop: Learning from Differentiable Physics to Interact with Iterative PDE Solvers,https://proceedings.neurips.cc/paper_files/paper/2020/hash/43e4e6a6f341e00671e123714de019a8-Abstract.html
2024,Solving olympiad geometry without human demonstrations (AlphaGeometry),https://www.nature.com/articles/s41586-023-06747-5.pdf
2025,SparseVoxFormer: Sparse Voxel-based Transformer for Multi-modal 3D Object Detection,https://arxiv.org/pdf/2503.08092.pdf
2024,Spherical Mask: Coarse-to-Fine 3D Point Cloud Instance Segmentation with Spherical Representation,https://openaccess.thecvf.com/content/CVPR2024/papers/Shin_Spherical_Mask_Coarse-to-Fine_3D_Point_Cloud_Instance_Segmentation_with_Spherical_CVPR_2024_paper.pdf
2024,SRBench++: principled benchmarking of symbolic regression,https://pmc.ncbi.nlm.nih.gov/articles/PMC12321164/pdf/nihms-2053059.pdf
2021,Stabilizing Equilibrium Models by Jacobian Regularization,https://arxiv.org/pdf/2106.14342.pdf
2020,Stand-Alone Axial-Attention for Panoptic Segmentation (Axial-DeepLab),https://www.cs.jhu.edu/~alanlab/Pubs20/wang2020axial.pdf
2016,Stanford CS231n - Convolutional Neural Networks for Visual Recognition,/home/jake/Developer/timeline/BIBLIOTHEQUE/8_Stanford_CS231n_Convolutional_Neural_Networks_for_Visual_Recognition.pdf
2021,StrategyQA: A Benchmark with Implicit Reasoning Strategies,https://aclanthology.org/2021.tacl-1.21.pdf
2025,Streaming 4D Panoptic Segmentation via Dual Threads,https://arxiv.org/pdf/2510.17664.pdf
1995,Support-Vector Networks,https://link.springer.com/content/pdf/10.1007/BF00994018.pdf
2021,SVAMP: Simple Variations on Arithmetic Math Word Problems,https://aclanthology.org/2021.naacl-main.168.pdf
2024,SWE-bench,https://proceedings.iclr.cc/paper_files/paper/2024/file/edac78c3e300629acfe6cbe9ca88fb84-Paper-Conference.pdf
2021,Swin Transformer: Hierarchical Vision Transformer using Shifted Windows,https://openaccess.thecvf.com/content/ICCV2021/papers/Liu_Swin_Transformer_Hierarchical_Vision_Transformer_Using_Shifted_Windows_ICCV_2021_paper.pdf
2016,SyGuS-Comp 2016: Results and Analysis,https://dspace.mit.edu/bitstream/handle/1721.1/137904/1611.07627.pdf?isAllowed=y&sequence=2.pdf
2015,SyGuS-Comp'15 Results/Analysis,https://rishabhmit.bitbucket.io/papers/synt15.pdf
2013,Syntax-Guided Synthesis (SyGuS),https://www.cis.upenn.edu/~alur/SyGuS13.pdf
2011,Synthesis From Examples: Interaction Models and Algorithms,https://www.microsoft.com/en-us/research/wp-content/uploads/2016/12/synasc12.pdf
2022,Tackling the Abstraction and Reasoning Corpus with Vision Transformers: the ViTARC Architecture,https://openreview.net/pdf?id=0gOQeSHNX1
1992,"TD-Gammon, a Self-Teaching Backgammon Program, Achieves Master-Level Play",https://cdn.aaai.org/Symposia/Fall/1993/FS-93-02/FS93-02-003.pdf
1992,Technical Note: Q-learning,https://link.springer.com/content/pdf/10.1023/A%3A1022676722315.pdf
2025,Test-time Adaptation of Tiny Recursive Models,https://trelis.com/wp-content/uploads/2025/11/mcgovern_test_time_adaptation_trm.pdf
2025,Test-Time Learning for Large Language Models (TLM / TTL),https://openreview.net/pdf?id=iCYbIaGKSR
2025,The Art of Scaling Test-Time Compute for LLMs,https://arxiv.org/pdf/2512.02008.pdf
2000,The distinct modes of vision offered by feedforward and recurrent processing,https://www.sci-hub.ru/10.1016/s0166-2236(00)01657-x
2011,The First Law of Complexodynamics,/home/jake/Developer/timeline/BIBLIOTHEQUE/1_The_First_Law_of_Complexodynamics.pdf
2010,The free-energy principle: a unified brain theory?,https://www.uab.edu/medicine/cinl/images/KFriston_FreeEnergy_BrainTheory.pdf
2007,The Hidden Logic of Sudoku (Second Edition),https://raw.githubusercontent.com/denis-berthier/CSP-Rules-V2.1/master/Publications/2007-HLS2.pdf
1971,The hippocampus as a spatial map. Preliminary evidence from unit activity in the freely-moving rat (OkeefeDostrovsky71),https://nteucampus.org/sites/default/files/lesson-docs/O_Keefe%20-%20The%20hippocampus%20as%20a%20spatial%20map_0.pdf
2024,The LLM ARChitect: Solving ARC-AGI Is a Matter of Perspective,https://raw.githubusercontent.com/da-fr/arc-prize-2024/main/the_architects.pdf
2018,"The Lottery Ticket Hypothesis: Finding Sparse, Trainable Neural Networks (LTH)",https://arxiv.org/pdf/1803.03635.pdf
1956,The magical number seven plus or minus two: some limits on our capacity for processing information (Miller56),https://labs.la.utexas.edu/gilden/files/2016/04/MagicNumberSeven-Miller1956.pdf
1949,The Organization of Behavior,https://www.dengfanxin.cn/wp-content/uploads/2016/03/1949Hebb.pdf
1957,The perceptron: A perceiving and recognizing automaton,https://bpb-us-e2.wpmucdn.com/websites.umass.edu/dist/a/27637/files/2016/03/rosenblatt-1957.pdf
2023,The Perils & Promises of Fact-checking with Large Language Models,/home/jake/Developer/timeline/BIBLIOTHEQUE/33_The_Perils_&_Promises_of_Fact_checking_with_Large_Language_Models.pdf
2024,The Surprising Effectiveness of Test-Time Training for Few-Shot Learning,https://arxiv.org/pdf/2411.07279.pdf
1954,The Theory of Dynamic Programming,https://www.rand.org/content/dam/rand/pubs/papers/2008/P550.pdf
2015,The Unreasonable Effectiveness of Recurrent Neural Networks,/home/jake/Developer/timeline/BIBLIOTHEQUE/13_The_Unreasonable_Effectiveness_of_Recurrent_Neural_Networks.pdf
2007,Toward an executive without a homunculus: computational models of the prefrontal cortex/basal ganglia system,https://royalsocietypublishing.org/doi/abs/10.1098/rstb.2007.2055
2024,Towards Efficient Neurally-Guided Program Induction for ARC-AGI,https://drive.google.com/uc?export=download&id=1sFlK3mhz8kH2agdE379o0ODQWYkrSD0b
2025,Towards the Next Generation of Symbolic Regression Benchmarks (SRBench),https://arxiv.org/pdf/2505.03977.pdf
2022,Training Iterative Refinement Algorithms with Implicit Differentiation,https://proceedings.neurips.cc/paper_files/paper/2022/file/d301e2878a7ebadf1a95029e904fc7d0-Paper-Conference.pdf
2024,Transformer based 3D tooth segmentation via point cloud region partition (PointRegion),https://www.nature.com/articles/s41598-024-79485-x.pdf
2023,Transformer-based Point Cloud Generation Network,https://dl.acm.org/doi/pdf/10.1145/3581783.3612226
2019,Transformer-XL: Attentive Language Models Beyond a Fixed-Length Context,https://aclanthology.org/P19-1285.pdf
2024,Transformers Can Do Arithmetic with the Right Embeddings,https://proceedings.neurips.cc/paper_files/paper/2024/file/c35986bc1ee29b31c1011481b77fe540-Paper-Conference.pdf
2022,TransFusion: Robust LiDAR-Camera Fusion for 3D Object Detection with Transformers,https://openaccess.thecvf.com/content/CVPR2022/papers/Bai_TransFusion_Robust_LiDAR-Camera_Fusion_for_3D_Object_Detection_With_Transformers_CVPR_2022_paper.pdf
1949,Translation (Weaver Memorandum),https://www.mt-archive.net/50/Weaver-1949.pdf
1928,Transmission of Information,https://monoskop.org/images/a/a6/Hartley_Ralph_VL_1928_Transmission_of_Information.pdf
2025,TReB: A Comprehensive Benchmark for Evaluating Table Reasoning Evolution,https://arxiv.org/pdf/2506.18421.pdf
2005,Tree-Based Batch Mode Reinforcement Learning,https://www.jmlr.org/papers/volume6/ernst05a/ernst05a.pdf
1982,Two cortical visual systems,https://www.cns.nyu.edu/~tony/vns/readings/ungerleider-mishkin-1982.pdf
2015,Understanding LSTM Networks,/home/jake/Developer/timeline/BIBLIOTHEQUE/14_Understanding_LSTM_Networks.pdf
2025,Understanding the RoPE Extensions of Long-Context LLMs,https://aclanthology.org/2025.coling-main.600.pdf
1990,Unified Theories of Cognition,https://www.hup.harvard.edu/books/9780674921016
2018,Universal Transformers (UT),https://arxiv.org/pdf/1807.03819.pdf
2001,"Using a recurrent network to bind form, color and position into a unified percept",https://www.sci-hub.ru/10.1016/s0925-2312(01)00395-2
2016,Variational Lossy Autoencoder,/home/jake/Developer/timeline/BIBLIOTHEQUE/7_Variational_Lossy_Autoencoder.pdf
2025,Vector Symbolic Algebras for the Abstraction and Reasoning Corpus,https://raw.githubusercontent.com/ijoffe/ARC-VSA-2025/main/paper/paper.pdf
1982,Vision: A Computational Investigation into the Human Representation and Processing of Visual Information,https://direct.mit.edu/books/monograph/3299/VisionA-Computational-Investigation-into-the-Human
2021,ViViT: A Video Vision Transformer,https://openaccess.thecvf.com/content/ICCV2021/papers/Arnab_ViViT_A_Video_Vision_Transformer_ICCV_2021_paper.pdf
2024,Voxel self-attention and center-point for 3D object detector,https://www.cell.com/iscience/fulltext/S2589-0042%2824%2901984-9
2025,Wavelet-based Positional Representation for Long Context,https://openreview.net/pdf?id=OhauMUNW8T
1974,Working Memory (Baddeley & Hitch),https://app.nova.edu/toolbox/instructionalproducts/edd8124/fall11/1974-Baddeley-and-Hitch.pdf
2012,"Working Memory: Theories, Models, and Controversies",https://sci-hub.ru/10.1146/annurev-psych-120710-100422
2023,Zephyr: Direct Distillation of LM Alignment,/home/jake/Developer/timeline/BIBLIOTHEQUE/34_Zephyr_Direct_Distillation_of_LM_Alignment.pdf
2025,Zero-Shot 4D LiDAR Panoptic Segmentation (SAL-4D),https://openaccess.thecvf.com/content/CVPR2025/papers/Zhang_Zero-Shot_4D_Lidar_Panoptic_Segmentation_CVPR_2025_paper.pdf
